#{"t_start": 1682725865.9866734, "env_id": null}
r,l,t
-18.0,180,3651.387768
-13.8,169,3661.772316
-0.9,40,3664.347536
1.9,12,3665.290155
2.1,10,3666.127767
0.4,27,3668.013278
2.0,11,3668.915179
-18.0,180,3679.600423
-0.8,39,3682.167422
-8.0,111,3688.981903
2.3,8,3689.692643
-5.2,83,3694.745763
-8.2,113,3701.678783
-0.9,40,3704.293329
2.1,10,3705.119649
-3.6,67,3709.435587
-2.4,55,3712.934711
0.3,28,3714.924562
1.3,18,3716.260506
1.5,16,3717.466516
-1.2,43,3720.257401
-3.2,63,3724.255207
-1.1,42,3726.9711
-13.3,164,3736.916929
0.5,26,3738.691878
-10.4,135,3746.859108
-18.0,180,3757.589853
1.1,20,3758.996534
-3.3,64,3762.963578
-0.1,32,3765.07821
-18.0,180,3776.009295
-9.7,128,3783.84652
2.3,8,3784.569752
-6.7,98,3790.517269
-2.3,54,3793.968928
0.5,26,3795.721619
-18.0,180,3806.489924
-8.4,115,3813.562657
1.4,17,3814.849549
-3.5,66,3818.993803
-8.6,117,3826.11973
1.7,14,3827.209991
-9.6,127,3834.985534
-8.0,111,3841.866372
-13.9,170,3852.113751
2.2,9,3852.892909
-11.1,142,3861.556978
1.6,15,3862.768141
2.3,8,3863.468915
-14.7,178,3874.209555
-0.2,33,3876.410606
2.1,10,3877.240353
-9.8,129,3885.095531
-18.0,180,3895.977322
1.2,19,3897.343301
-7.6,107,3903.898798
0.1,30,3905.891874
-6.0,91,3911.489793
0.3,28,3913.359519
-2.6,57,3916.969081
-2.3,54,3920.449952
-0.6,37,3922.934739
-0.4,35,3925.231402
-11.3,144,3933.888046
0.8,23,3935.53373
-7.6,107,3942.127516
-3.9,70,3946.513418
-11.7,148,3955.733309
-1.1,42,3958.495237
0.1,30,3960.473003
-3.6,67,3964.697575
-2.4,55,3968.111135
-18.0,180,3978.920717
1.5,16,3980.117438
-3.9,70,3984.437618
-7.7,108,3991.049465
2.3,8,3991.755682
-2.6,57,3995.364525
-9.3,124,4003.064231
-1.9,50,4006.283317
1.2,19,4007.66539
-9.6,127,4015.522269
-1.7,48,4018.575134
-10.8,139,4027.205179
1.0,21,4028.702451
0.6,25,4030.422351
-3.5,66,4034.564935
-1.2,43,4037.253716
-2.0,51,4040.530851
1.7,14,4041.613573
-18.0,180,4052.426611
-3.7,68,4056.632667
1.0,21,4058.134562
-14.0,171,4068.468947
0.1,30,4070.476382
1.1,20,4071.885888
-3.0,61,4075.736376
-18.0,180,4086.570896
-2.3,54,4090.008431
0.2,29,4091.965954
-4.5,76,4096.678815
-1.8,49,4099.754341
2.1,10,4100.567894
2.2,9,4101.319007
