historical,done_penalty,bonus_factor,counter_done_max_changes,segments,rewards_sum,entropy_map,reward_game,agent,entropy,reward,is_done_success,changes_penalty,representation,counter_done_interations,discount_reward,done_bonus,reward_experience_bonus,discount_rewards,piece_penalty,experience_bonus,counter_changes,counter_done
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([36], dtype=int64), array([32], dtype=int64), array([28], dtype=int64), array([5], dtype=int64), array([6], dtype=int64), array([5], dtype=int64), array([38], dtype=int64), array([1], dtype=int64), array([39], dtype=int64), array([16], dtype=int64), array([18], dtype=int64)]}",,1.381698559415515,1,[39 16 18  5  6  5 38  1],1.75,0.9640787648082292,3.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.126750000000005,2.1312478018305936,0,1.1370000000000018,11,634
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([16], dtype=int64), array([30], dtype=int64), array([14], dtype=int64), array([9], dtype=int64), array([24], dtype=int64), array([2], dtype=int64), array([6], dtype=int64), array([39], dtype=int64)]}",,1.620185174601965,1,[16 30 14  9 24  2  6 39],2.3,0.9573931988440294,0.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.4116000000000053,2.553987155462983,0,1.1372000000000018,8,635
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.25], 'action': [array([17], dtype=int64), array([9], dtype=int64), array([30], dtype=int64), array([24], dtype=int64), array([24], dtype=int64), array([9], dtype=int64), array([17], dtype=int64), array([10], dtype=int64)]}",,1.620185174601965,1,[17  9 30 24 24  9 17 10],1.55,0.9888470278883958,0.0,,2.25,2.25,True,,narrow-puzzle,0,,0.0,2.5591500000000043,1.8297186657247342,0,1.137400000000002,8,636
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([7], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([14], dtype=int64), array([28], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([2], dtype=int64), array([16], dtype=int64)]}",,1.5275252316519468,1,[16 18 18 14 28 17 16  2],1.7000000000000002,0.9882506791547675,3.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.8440000000000047,2.0114934050498747,0,1.137600000000002,9,637
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([25], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([14], dtype=int64), array([24], dtype=int64), array([24], dtype=int64), array([13], dtype=int64), array([38], dtype=int64)]}",,1.620185174601965,1,[25 17 29 14 24 24 13 38],2.05,0.9596868937742169,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.1289500000000054,2.312564325550234,0,1.137800000000002,8,638
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.1556390622295662], 'action': [array([23], dtype=int64), array([1], dtype=int64), array([24], dtype=int64), array([38], dtype=int64), array([2], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([38], dtype=int64), array([38], dtype=int64)]}",,1.5275252316519468,1,[38  1 24 38  2 14  1 38],1.3556390622295664,0.9619153461563997,3.0,,2.1556390622295662,2.1556390622295662,True,,narrow-puzzle,0,,0.0,2.4531172528172505,1.6805902744109664,0,1.138000000000002,9,639
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([1], dtype=int64), array([24], dtype=int64), array([39], dtype=int64), array([38], dtype=int64), array([38], dtype=int64), array([5], dtype=int64), array([9], dtype=int64), array([9], dtype=int64)]}",,1.620185174601965,1,[ 1 24 39 38 38  5  9  9],1.8,0.9596868937742169,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.845500000000005,2.071141495637484,0,1.1382000000000019,8,640
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([16], dtype=int64), array([13], dtype=int64), array([38], dtype=int64), array([38], dtype=int64), array([1], dtype=int64), array([13], dtype=int64), array([24], dtype=int64), array([18], dtype=int64)]}",,1.620185174601965,1,[16 13 38 38  1 13 24 18],1.8,0.966177351388351,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.8460000000000045,2.071141495637484,0,1.1384000000000019,8,641
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([2], dtype=int64), array([10], dtype=int64), array([5], dtype=int64), array([9], dtype=int64), array([13], dtype=int64), array([17], dtype=int64), array([1], dtype=int64), array([10], dtype=int64)]}",,1.620185174601965,1,[ 2 10  5  9 13 17  1 10],2.05,0.9969163057678958,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.131150000000005,2.312564325550234,0,1.1386000000000018,8,642
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([38], dtype=int64), array([32], dtype=int64), array([6], dtype=int64), array([28], dtype=int64), array([16], dtype=int64), array([2], dtype=int64), array([5], dtype=int64), array([10], dtype=int64)]}",,1.620185174601965,1,[38 32  6 28 16  2  5 10],2.3,0.9730145995120817,0.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.416400000000006,2.553987155462983,0,1.138800000000002,8,643
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([30], dtype=int64), array([16], dtype=int64), array([28], dtype=int64), array([24], dtype=int64), array([24], dtype=int64), array([6], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",,1.620185174601965,1,[30 16 28 24 24  6 16 29],1.8,0.943601631299382,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.847500000000005,2.071141495637484,0,1.139000000000002,8,644
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([30], dtype=int64), array([34], dtype=int64), array([23], dtype=int64), array([24], dtype=int64), array([29], dtype=int64), array([5], dtype=int64), array([19], dtype=int64), array([39], dtype=int64), array([39], dtype=int64), array([38], dtype=int64)]}",,1.4491376746189437,1,[39 38 23 24 29  5 19 39],1.85,0.9408782537379308,3.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.1328000000000054,2.191285436377427,0,1.139200000000002,10,645
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([2], dtype=int64), array([11], dtype=int64), array([1], dtype=int64), array([29], dtype=int64), array([24], dtype=int64), array([6], dtype=int64), array([17], dtype=int64), array([24], dtype=int64)]}",,1.620185174601965,1,[ 2 11  1 29 24  6 17 24],2.05,0.9843432030984678,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.1333500000000054,2.312564325550234,0,1.139400000000002,8,646
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.1556390622295662], 'action': [array([38], dtype=int64), array([16], dtype=int64), array([6], dtype=int64), array([28], dtype=int64), array([16], dtype=int64), array([24], dtype=int64), array([16], dtype=int64), array([24], dtype=int64)]}",,1.620185174601965,1,[38 16  6 28 16 24 16 24],1.4556390622295663,0.9462582252386378,0.0,,2.1556390622295662,2.1556390622295662,True,,narrow-puzzle,0,,0.0,2.456566275316818,1.7385951272056985,0,1.139600000000002,8,647
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([23], dtype=int64), array([29], dtype=int64), array([24], dtype=int64), array([24], dtype=int64), array([2], dtype=int64), array([1], dtype=int64), array([5], dtype=int64), array([29], dtype=int64), array([39], dtype=int64)]}",,1.5275252316519468,1,[39 29 24 24  2  1  5 29],1.7000000000000002,0.943601631299382,3.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.849500000000005,2.0114934050498747,0,1.139800000000002,9,648
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([9], dtype=int64), array([6], dtype=int64), array([18], dtype=int64), array([24], dtype=int64), array([18], dtype=int64), array([13], dtype=int64), array([24], dtype=int64), array([2], dtype=int64)]}",,1.620185174601965,1,[ 9  6 18 24 18 13 24  2],1.8,0.9692040949598235,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.850000000000005,2.071141495637484,0,1.140000000000002,8,649
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([16], dtype=int64), array([6], dtype=int64), array([24], dtype=int64), array([24], dtype=int64), array([16], dtype=int64), array([9], dtype=int64), array([39], dtype=int64), array([5], dtype=int64)]}",,1.620185174601965,1,[16  6 24 24 16  9 39  5],1.8,0.9462582252386378,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.8505000000000047,2.071141495637484,0,1.1402000000000019,8,650
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([25], dtype=int64), array([30], dtype=int64), array([13], dtype=int64), array([38], dtype=int64), array([6], dtype=int64), array([24], dtype=int64), array([1], dtype=int64), array([39], dtype=int64)]}",,1.620185174601965,1,[25 30 13 38  6 24  1 39],2.3,0.9488482942421288,0.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.4212000000000056,2.553987155462983,0,1.1404000000000019,8,651
