reward,agent,experience_bonus,reward_game,counter_changes,representation,changes_penalty,entropy_map,piece_penalty,reward_experience_bonus,discount_rewards,is_done_success,rewards_sum,counter_done_max_changes,bonus_factor,done_penalty,segments,counter_done,entropy,historical,discount_reward,done_bonus,counter_done_interations
2.58,,1.0738,9.0,17,narrow-puzzle,,1.24502996091145,0,2.770404,1.62220368958941,True,0.9799999999999998,206,1.8942637868358374,,[ 40 183 174 170  85 193],318,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([131], dtype=int64), array([263], dtype=int64), array([85], dtype=int64), array([288], dtype=int64), array([118], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([125], dtype=int64), array([240], dtype=int64), array([103], dtype=int64), array([188], dtype=int64), array([193], dtype=int64), array([40], dtype=int64), array([183], dtype=int64), array([174], dtype=int64), array([170], dtype=int64), array([85], dtype=int64)]}",,50.0,0
2.58,,1.074,3.0,41,narrow-puzzle,,1.2485926864431918,0,2.7709200000000003,0.21805919494145903,True,-1.7200000000000006,206,1.0,,[188 126 217  10 225  85],319,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([85], dtype=int64), array([29], dtype=int64), array([173], dtype=int64), array([85], dtype=int64), array([240], dtype=int64), array([267], dtype=int64), array([188], dtype=int64), array([274], dtype=int64), array([42], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([259], dtype=int64), array([204], dtype=int64), array([230], dtype=int64), array([70], dtype=int64), array([97], dtype=int64), array([258], dtype=int64), array([123], dtype=int64), array([123], dtype=int64), array([188], dtype=int64), array([190], dtype=int64), array([97], dtype=int64), array([62], dtype=int64), array([102], dtype=int64), array([170], dtype=int64), array([188], dtype=int64), array([185], dtype=int64), array([77], dtype=int64), array([85], dtype=int64), array([48], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([172], dtype=int64), array([190], dtype=int64), array([97], dtype=int64), array([184], dtype=int64), array([128], dtype=int64), array([172], dtype=int64), array([217], dtype=int64), array([10], dtype=int64), array([225], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([126], dtype=int64)]}",,50.0,0
2.58,,1.0742,0.0,6,narrow-puzzle,,1.247282358631814,0,2.771436,2.269662008923667,True,2.08,206,3.188521078284832,,[ 97 173  71  50  42  85],320,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([173], dtype=int64), array([71], dtype=int64), array([50], dtype=int64), array([42], dtype=int64), array([85], dtype=int64)]}",,50.0,0
2.58,,1.0744,9.0,36,narrow-puzzle,,1.2342561994731986,0,2.771952,0.5091136704456011,True,-1.1200000000000019,206,1.0,,[ 42 188 128 179  85 172],321,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([193], dtype=int64), array([288], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([194], dtype=int64), array([123], dtype=int64), array([190], dtype=int64), array([183], dtype=int64), array([85], dtype=int64), array([172], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([292], dtype=int64), array([206], dtype=int64), array([172], dtype=int64), array([126], dtype=int64), array([172], dtype=int64), array([75], dtype=int64), array([31], dtype=int64), array([250], dtype=int64), array([172], dtype=int64), array([29], dtype=int64), array([85], dtype=int64), array([29], dtype=int64), array([85], dtype=int64), array([292], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([69], dtype=int64), array([128], dtype=int64), array([179], dtype=int64), array([85], dtype=int64), array([172], dtype=int64), array([42], dtype=int64), array([188], dtype=int64)]}",,50.0,0
2.58,,1.0746,0.0,6,narrow-puzzle,,1.2302888487245012,0,2.772468,2.269662008923667,True,2.08,206,3.188521078284832,,[ 85  85 170 188  97  85],322,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([85], dtype=int64), array([85], dtype=int64), array([170], dtype=int64), array([188], dtype=int64), array([97], dtype=int64), array([85], dtype=int64)]}",,0.0,0
2.58,,1.0748000000000002,3.0,50,narrow-puzzle,,1.2240736952130156,0,2.7729840000000006,-0.15291903025166628,True,-2.519999999999998,206,1.0,,[188  31  42 126 124  97],323,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([42], dtype=int64), array([40], dtype=int64), array([277], dtype=int64), array([170], dtype=int64), array([51], dtype=int64), array([147], dtype=int64), array([123], dtype=int64), array([188], dtype=int64), array([123], dtype=int64), array([188], dtype=int64), array([188], dtype=int64), array([230], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([170], dtype=int64), array([188], dtype=int64), array([236], dtype=int64), array([31], dtype=int64), array([29], dtype=int64), array([98], dtype=int64), array([10], dtype=int64), array([126], dtype=int64), array([217], dtype=int64), array([230], dtype=int64), array([124], dtype=int64), array([172], dtype=int64), array([183], dtype=int64), array([85], dtype=int64), array([272], dtype=int64), array([77], dtype=int64), array([85], dtype=int64), array([57], dtype=int64), array([70], dtype=int64), array([188], dtype=int64), array([29], dtype=int64), array([124], dtype=int64), array([151], dtype=int64), array([97], dtype=int64), array([31], dtype=int64), array([40], dtype=int64), array([31], dtype=int64), array([85], dtype=int64), array([31], dtype=int64), array([124], dtype=int64), array([172], dtype=int64), array([124], dtype=int64), array([97], dtype=int64), array([188], dtype=int64), array([31], dtype=int64), array([42], dtype=int64), array([126], dtype=int64)]}",,50.0,0
2.58,,1.0750000000000002,6.0,25,narrow-puzzle,,1.2237848946898804,0,2.7735000000000007,1.1263739452736385,True,0.07999999999999918,206,1.0,,[240  85  85 188 246 274],324,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([230], dtype=int64), array([170], dtype=int64), array([97], dtype=int64), array([244], dtype=int64), array([87], dtype=int64), array([282], dtype=int64), array([85], dtype=int64), array([97], dtype=int64), array([74], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([87], dtype=int64), array([158], dtype=int64), array([130], dtype=int64), array([240], dtype=int64), array([97], dtype=int64), array([183], dtype=int64), array([85], dtype=int64), array([97], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([246], dtype=int64), array([274], dtype=int64), array([240], dtype=int64), array([85], dtype=int64)]}",,10.0,0
2.58,,1.0752000000000002,9.0,40,narrow-puzzle,,1.2550776867026776,0,2.7740160000000005,0.31382620280302304,True,-1.5200000000000014,206,1.0,,[172 106  29 295 228  69],325,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([42], dtype=int64), array([32], dtype=int64), array([123], dtype=int64), array([170], dtype=int64), array([188], dtype=int64), array([193], dtype=int64), array([42], dtype=int64), array([123], dtype=int64), array([121], dtype=int64), array([193], dtype=int64), array([246], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([157], dtype=int64), array([85], dtype=int64), array([42], dtype=int64), array([85], dtype=int64), array([31], dtype=int64), array([85], dtype=int64), array([183], dtype=int64), array([183], dtype=int64), array([40], dtype=int64), array([274], dtype=int64), array([170], dtype=int64), array([227], dtype=int64), array([170], dtype=int64), array([123], dtype=int64), array([27], dtype=int64), array([283], dtype=int64), array([172], dtype=int64), array([183], dtype=int64), array([170], dtype=int64), array([203], dtype=int64), array([299], dtype=int64), array([71], dtype=int64), array([85], dtype=int64), array([172], dtype=int64), array([106], dtype=int64), array([29], dtype=int64), array([295], dtype=int64), array([228], dtype=int64), array([69], dtype=int64)]}",,50.0,0
2.58,,1.0754000000000001,6.0,12,narrow-puzzle,,1.236546401002476,0,2.774532,1.9106526150924463,True,1.4800000000000002,207,2.254624876411447,,[ 85 188  42  97 278 123],326,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([97], dtype=int64), array([95], dtype=int64), array([190], dtype=int64), array([170], dtype=int64), array([42], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([42], dtype=int64), array([97], dtype=int64), array([278], dtype=int64), array([123], dtype=int64)]}",,50.0,0
2.58,,1.0756000000000001,6.0,43,narrow-puzzle,,1.2727469103792313,0,2.7750480000000004,0.21805919494145903,True,-1.7200000000000006,207,1.0,,[252  42  48 261 188  29],327,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([109], dtype=int64), array([85], dtype=int64), array([123], dtype=int64), array([40], dtype=int64), array([183], dtype=int64), array([76], dtype=int64), array([170], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([201], dtype=int64), array([124], dtype=int64), array([123], dtype=int64), array([170], dtype=int64), array([121], dtype=int64), array([193], dtype=int64), array([123], dtype=int64), array([183], dtype=int64), array([170], dtype=int64), array([172], dtype=int64), array([57], dtype=int64), array([225], dtype=int64), array([193], dtype=int64), array([123], dtype=int64), array([123], dtype=int64), array([62], dtype=int64), array([97], dtype=int64), array([123], dtype=int64), array([183], dtype=int64), array([170], dtype=int64), array([0], dtype=int64), array([85], dtype=int64), array([57], dtype=int64), array([57], dtype=int64), array([85], dtype=int64), array([259], dtype=int64), array([228], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([48], dtype=int64), array([261], dtype=int64), array([188], dtype=int64), array([29], dtype=int64), array([252], dtype=int64), array([42], dtype=int64)]}",,50.0,0
2.58,,1.0758,9.0,22,narrow-puzzle,,1.2601700398777143,0,2.775564,1.2884013554904932,True,0.37999999999999945,207,1.0,,[123  31 170 188  87 280],328,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([85], dtype=int64), array([97], dtype=int64), array([123], dtype=int64), array([201], dtype=int64), array([31], dtype=int64), array([85], dtype=int64), array([212], dtype=int64), array([188], dtype=int64), array([188], dtype=int64), array([33], dtype=int64), array([219], dtype=int64), array([170], dtype=int64), array([246], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([199], dtype=int64), array([188], dtype=int64), array([280], dtype=int64), array([123], dtype=int64), array([31], dtype=int64), array([170], dtype=int64), array([188], dtype=int64), array([87], dtype=int64)]}",,50.0,0
2.58,,1.076,6.0,35,narrow-puzzle,,1.2198019305274406,0,2.7760800000000003,0.608671435934339,True,-0.9200000000000017,208,1.0,,[ 88 282  97 170 196 188],329,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([204], dtype=int64), array([17], dtype=int64), array([190], dtype=int64), array([82], dtype=int64), array([180], dtype=int64), array([50], dtype=int64), array([188], dtype=int64), array([183], dtype=int64), array([57], dtype=int64), array([206], dtype=int64), array([57], dtype=int64), array([261], dtype=int64), array([69], dtype=int64), array([195], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([31], dtype=int64), array([188], dtype=int64), array([198], dtype=int64), array([42], dtype=int64), array([240], dtype=int64), array([275], dtype=int64), array([85], dtype=int64), array([199], dtype=int64), array([226], dtype=int64), array([85], dtype=int64), array([259], dtype=int64), array([190], dtype=int64), array([85], dtype=int64), array([88], dtype=int64), array([282], dtype=int64), array([97], dtype=int64), array([170], dtype=int64), array([196], dtype=int64), array([188], dtype=int64)]}",,50.0,0
2.58,,1.0762,3.0,13,narrow-puzzle,,1.2253688512893202,0,2.776596,1.8521963897921743,True,1.3800000000000001,210,2.1661735138967266,,[ 31  85  97 170 188  36],330,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([85], dtype=int64), array([123], dtype=int64), array([40], dtype=int64), array([6], dtype=int64), array([121], dtype=int64), array([190], dtype=int64), array([50], dtype=int64), array([85], dtype=int64), array([97], dtype=int64), array([170], dtype=int64), array([188], dtype=int64), array([36], dtype=int64), array([31], dtype=int64)]}",,50.0,0
2.58,,1.0764,6.0,17,narrow-puzzle,,1.2015779542167258,0,2.7771120000000002,1.62220368958941,True,0.9799999999999998,211,1.8942637868358374,,[278 125 196  97 170 188],331,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([276], dtype=int64), array([203], dtype=int64), array([188], dtype=int64), array([69], dtype=int64), array([297], dtype=int64), array([97], dtype=int64), array([261], dtype=int64), array([115], dtype=int64), array([182], dtype=int64), array([123], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([278], dtype=int64), array([125], dtype=int64), array([196], dtype=int64), array([97], dtype=int64), array([170], dtype=int64)]}",,50.0,0
2.58,,1.0766000000000002,3.0,25,narrow-puzzle,,1.228284290752761,0,2.777628000000001,1.1800291950349335,True,0.17999999999999927,212,1.0,,[199  85  97 289  42  27],332,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([194], dtype=int64), array([170], dtype=int64), array([42], dtype=int64), array([85], dtype=int64), array([15], dtype=int64), array([31], dtype=int64), array([85], dtype=int64), array([193], dtype=int64), array([188], dtype=int64), array([164], dtype=int64), array([33], dtype=int64), array([42], dtype=int64), array([199], dtype=int64), array([40], dtype=int64), array([40], dtype=int64), array([172], dtype=int64), array([97], dtype=int64), array([130], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([97], dtype=int64), array([289], dtype=int64), array([42], dtype=int64), array([27], dtype=int64), array([199], dtype=int64)]}",,50.0,0
2.58,,1.0768000000000002,9.0,29,narrow-puzzle,,1.2142007917329738,0,2.7781440000000006,0.9152310092514401,True,-0.3200000000000012,213,1.0,,[121 227  97 124  85  85],333,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([69], dtype=int64), array([172], dtype=int64), array([120], dtype=int64), array([76], dtype=int64), array([85], dtype=int64), array([204], dtype=int64), array([188], dtype=int64), array([170], dtype=int64), array([124], dtype=int64), array([188], dtype=int64), array([170], dtype=int64), array([102], dtype=int64), array([199], dtype=int64), array([85], dtype=int64), array([121], dtype=int64), array([261], dtype=int64), array([259], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([31], dtype=int64), array([10], dtype=int64), array([40], dtype=int64), array([121], dtype=int64), array([227], dtype=int64), array([97], dtype=int64), array([124], dtype=int64), array([85], dtype=int64), array([85], dtype=int64)]}",,10.0,0
2.58,,1.0770000000000002,9.0,35,narrow-puzzle,,1.2252105947336127,0,2.7786600000000004,0.6589371340154749,True,-0.8200000000000016,213,1.0,,[ 85 188 203  31  42  97],334,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([172], dtype=int64), array([206], dtype=int64), array([173], dtype=int64), array([187], dtype=int64), array([17], dtype=int64), array([48], dtype=int64), array([121], dtype=int64), array([85], dtype=int64), array([190], dtype=int64), array([125], dtype=int64), array([195], dtype=int64), array([82], dtype=int64), array([170], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([79], dtype=int64), array([29], dtype=int64), array([195], dtype=int64), array([104], dtype=int64), array([188], dtype=int64), array([195], dtype=int64), array([170], dtype=int64), array([278], dtype=int64), array([188], dtype=int64), array([170], dtype=int64), array([87], dtype=int64), array([180], dtype=int64), array([172], dtype=int64), array([40], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([203], dtype=int64), array([31], dtype=int64), array([42], dtype=int64)]}",,50.0,0
2.58,,1.0772000000000002,3.0,36,narrow-puzzle,,1.2505863539086453,0,2.7791760000000005,0.5091136704456011,True,-1.1200000000000019,213,1.0,,[170 250 188 123  97  85],335,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([85], dtype=int64), array([174], dtype=int64), array([199], dtype=int64), array([94], dtype=int64), array([188], dtype=int64), array([10], dtype=int64), array([188], dtype=int64), array([236], dtype=int64), array([87], dtype=int64), array([217], dtype=int64), array([113], dtype=int64), array([69], dtype=int64), array([57], dtype=int64), array([197], dtype=int64), array([250], dtype=int64), array([80], dtype=int64), array([97], dtype=int64), array([174], dtype=int64), array([97], dtype=int64), array([130], dtype=int64), array([40], dtype=int64), array([97], dtype=int64), array([193], dtype=int64), array([257], dtype=int64), array([97], dtype=int64), array([87], dtype=int64), array([188], dtype=int64), array([274], dtype=int64), array([84], dtype=int64), array([124], dtype=int64), array([123], dtype=int64), array([97], dtype=int64), array([188], dtype=int64), array([123], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([170], dtype=int64), array([250], dtype=int64)]}",,50.0,0
2.58,,1.0774000000000001,6.0,9,narrow-puzzle,,1.2545121951485494,0,2.7796920000000003,2.088366962842194,True,1.7800000000000002,213,2.6034165586355513,,[ 85 174 170  97 193 183],336,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([123], dtype=int64), array([201], dtype=int64), array([97], dtype=int64), array([193], dtype=int64), array([183], dtype=int64), array([85], dtype=int64), array([174], dtype=int64), array([170], dtype=int64)]}",,50.0,0
2.58,,1.0776000000000001,6.0,9,narrow-puzzle,,1.2210051134467907,0,2.7802080000000005,2.088366962842194,True,1.7800000000000002,213,2.6034165586355513,,[ 85  85 188 130  97  85],337,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([188], dtype=int64), array([130], dtype=int64), array([85], dtype=int64), array([130], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([188], dtype=int64)]}",,0.0,0
2.58,,1.0778,6.0,37,narrow-puzzle,,1.2245906784505,0,2.780724,0.4598168277477824,True,-1.220000000000002,214,1.0,,[190 121 172 170  12  85],338,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([128], dtype=int64), array([31], dtype=int64), array([193], dtype=int64), array([143], dtype=int64), array([278], dtype=int64), array([170], dtype=int64), array([190], dtype=int64), array([85], dtype=int64), array([274], dtype=int64), array([58], dtype=int64), array([172], dtype=int64), array([69], dtype=int64), array([123], dtype=int64), array([236], dtype=int64), array([172], dtype=int64), array([170], dtype=int64), array([123], dtype=int64), array([40], dtype=int64), array([123], dtype=int64), array([99], dtype=int64), array([295], dtype=int64), array([136], dtype=int64), array([188], dtype=int64), array([226], dtype=int64), array([188], dtype=int64), array([199], dtype=int64), array([188], dtype=int64), array([195], dtype=int64), array([188], dtype=int64), array([170], dtype=int64), array([199], dtype=int64), array([124], dtype=int64), array([97], dtype=int64), array([170], dtype=int64), array([12], dtype=int64), array([85], dtype=int64), array([190], dtype=int64), array([121], dtype=int64), array([172], dtype=int64)]}",,50.0,0
2.58,,1.0780000000000003,3.0,22,narrow-puzzle,,1.2425326123393634,0,2.781240000000001,1.2884013554904932,True,0.37999999999999945,221,1.0,,[ 58 123  31 199 172 170],339,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([115], dtype=int64), array([31], dtype=int64), array([228], dtype=int64), array([49], dtype=int64), array([67], dtype=int64), array([188], dtype=int64), array([57], dtype=int64), array([240], dtype=int64), array([123], dtype=int64), array([218], dtype=int64), array([130], dtype=int64), array([10], dtype=int64), array([85], dtype=int64), array([123], dtype=int64), array([85], dtype=int64), array([134], dtype=int64), array([31], dtype=int64), array([170], dtype=int64), array([58], dtype=int64), array([123], dtype=int64), array([31], dtype=int64), array([199], dtype=int64), array([172], dtype=int64)]}",,50.0,0
2.58,,1.0782000000000003,6.0,21,narrow-puzzle,,1.229242627531727,0,2.7817560000000006,1.3982067513169862,True,0.5799999999999996,221,1.0,,[ 33 123  85 256  85  85],340,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([188], dtype=int64), array([85], dtype=int64), array([98], dtype=int64), array([97], dtype=int64), array([138], dtype=int64), array([125], dtype=int64), array([170], dtype=int64), array([172], dtype=int64), array([190], dtype=int64), array([85], dtype=int64), array([183], dtype=int64), array([261], dtype=int64), array([188], dtype=int64), array([97], dtype=int64), array([188], dtype=int64), array([256], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([33], dtype=int64), array([123], dtype=int64), array([85], dtype=int64)]}",,0.0,0
2.58,,1.0784000000000002,3.0,43,narrow-puzzle,,1.2294915602043295,0,2.7822720000000007,0.26578822122208595,True,-1.620000000000001,223,1.0,,[119  97 170 199 167  47],341,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([190], dtype=int64), array([183], dtype=int64), array([248], dtype=int64), array([217], dtype=int64), array([274], dtype=int64), array([38], dtype=int64), array([97], dtype=int64), array([143], dtype=int64), array([274], dtype=int64), array([130], dtype=int64), array([85], dtype=int64), array([57], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([222], dtype=int64), array([33], dtype=int64), array([240], dtype=int64), array([188], dtype=int64), array([188], dtype=int64), array([197], dtype=int64), array([188], dtype=int64), array([119], dtype=int64), array([226], dtype=int64), array([85], dtype=int64), array([17], dtype=int64), array([3], dtype=int64), array([123], dtype=int64), array([130], dtype=int64), array([97], dtype=int64), array([151], dtype=int64), array([57], dtype=int64), array([170], dtype=int64), array([85], dtype=int64), array([14], dtype=int64), array([170], dtype=int64), array([123], dtype=int64), array([123], dtype=int64), array([97], dtype=int64), array([170], dtype=int64), array([199], dtype=int64), array([167], dtype=int64), array([47], dtype=int64), array([119], dtype=int64)]}",,50.0,0
