reward_game,done_penalty,agent,piece_penalty,reward_experience_bonus,segments,rewards_sum,is_done_success,discount_reward,done_bonus,experience_bonus,counter_done_interations,counter_done_max_changes,counter_changes,entropy,counter_done,historical,representation,changes_penalty,bonus_factor,entropy_map,reward,discount_rewards
6.0,,,0,8.811254222823205,[163 231 104 126 203 123 168 213],6.644660805685808,True,,50.0,1.0312,0,381,19,3.0,105,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([47], dtype=int64), array([65], dtype=int64), array([287], dtype=int64), array([86], dtype=int64), array([47], dtype=int64), array([36], dtype=int64), array([205], dtype=int64), array([200], dtype=int64), array([163], dtype=int64), array([88], dtype=int64), array([163], dtype=int64), array([3], dtype=int64), array([203], dtype=int64), array([123], dtype=int64), array([168], dtype=int64), array([213], dtype=int64), array([163], dtype=int64), array([231], dtype=int64), array([104], dtype=int64), array([126], dtype=int64)]}",narrow-puzzle,,1.0513149660756935,1.1860792057494327,8.544660805685808,6.884270386639668
9.0,,,0,8.812963154984342,[125 177 151 163 255 129 104  88],7.644660805685808,True,,50.0,1.0313999999999999,0,384,10,3.0,106,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([163], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([163], dtype=int64), array([255], dtype=int64), array([129], dtype=int64), array([104], dtype=int64), array([88], dtype=int64), array([125], dtype=int64), array([177], dtype=int64)]}",narrow-puzzle,,1.4491376746189437,1.15803278277524,8.544660805685808,7.732019859052291
6.0,,,0,8.814672087145478,[129 174  68 145 104 213 123 168],7.244660805685808,True,,50.0,1.0315999999999999,0,385,14,3.0,107,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([213], dtype=int64), array([289], dtype=int64), array([88], dtype=int64), array([263], dtype=int64), array([164], dtype=int64), array([189], dtype=int64), array([123], dtype=int64), array([168], dtype=int64), array([129], dtype=int64), array([174], dtype=int64), array([68], dtype=int64), array([145], dtype=int64), array([104], dtype=int64), array([213], dtype=int64)]}",narrow-puzzle,,1.224744871391589,1.1893024365955331,8.544660805685808,7.386174153751964
6.0,,,0,8.816381019306615,[215 203 168 110 213 231 163 104],7.544660805685808,True,,50.0,1.0317999999999998,0,406,11,3.0,108,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([104], dtype=int64), array([168], dtype=int64), array([163], dtype=int64), array([110], dtype=int64), array([213], dtype=int64), array([231], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([215], dtype=int64), array([203], dtype=int64), array([168], dtype=int64)]}",narrow-puzzle,,1.381698559415515,1.1876174885738442,8.544660805685808,7.644696128209407
3.0,,,0,1.032,[125 297 125  32 168 213 203 163],0.10000000000000009,True,,10.0,1.032,0,417,10,2.75,109,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([88], dtype=int64), array([104], dtype=int64), array([125], dtype=int64), array([32], dtype=int64), array([168], dtype=int64), array([213], dtype=int64), array([203], dtype=int64), array([163], dtype=int64), array([125], dtype=int64), array([297], dtype=int64)]}",narrow-puzzle,,1.4491376746189437,1.1562650866389024,1.0,0.5179717490315061
6.0,,,0,8.819798883628891,[ 98 246 151 163 104 109 129  41],7.044660805685808,True,,50.0,1.0322,0,422,15,3.0,110,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([213], dtype=int64), array([203], dtype=int64), array([126], dtype=int64), array([213], dtype=int64), array([104], dtype=int64), array([278], dtype=int64), array([151], dtype=int64), array([85], dtype=int64), array([98], dtype=int64), array([246], dtype=int64), array([151], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([109], dtype=int64), array([129], dtype=int64), array([41], dtype=int64)]}",narrow-puzzle,,1.1832159566199232,1.173775758799301,8.544660805685808,7.216657814787935
12.0,,,0,8.821507815790028,[163 213 246 151 123 203  88  16],7.644660805685808,True,,50.0,1.0324,0,427,10,3.0,111,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([203], dtype=int64), array([163], dtype=int64), array([246], dtype=int64), array([151], dtype=int64), array([123], dtype=int64), array([203], dtype=int64), array([88], dtype=int64), array([16], dtype=int64), array([163], dtype=int64), array([213], dtype=int64)]}",narrow-puzzle,,1.4491376746189437,1.1946424436780356,8.544660805685808,7.732019859052291
6.0,,,0,8.823216747951165,[291 168 226  65 104  90 163  36],7.544660805685808,True,,50.0,1.0326,0,427,11,3.0,112,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([167], dtype=int64), array([123], dtype=int64), array([163], dtype=int64), array([65], dtype=int64), array([104], dtype=int64), array([90], dtype=int64), array([163], dtype=int64), array([36], dtype=int64), array([291], dtype=int64), array([168], dtype=int64), array([226], dtype=int64)]}",narrow-puzzle,,1.381698559415515,1.1493407057498406,8.544660805685808,7.644696128209407
3.0,,,0,1.0328,[203 257 164  41  66 164 104 163],-0.8000000000000005,True,,10.0,1.0328,0,430,19,2.75,113,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([163], dtype=int64), array([104], dtype=int64), array([168], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([129], dtype=int64), array([109], dtype=int64), array([164], dtype=int64), array([47], dtype=int64), array([282], dtype=int64), array([109], dtype=int64), array([41], dtype=int64), array([66], dtype=int64), array([164], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([203], dtype=int64), array([257], dtype=int64), array([164], dtype=int64)]}",narrow-puzzle,,1.0513149660756935,1.170262874132783,1.0,0.06392177793971517
14.0,,,0,8.82663461227344,[110  68 109 174 177  85 104 297],7.744660805685808,True,,50.0,1.033,0,431,9,3.0,114,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([242], dtype=int64), array([68], dtype=int64), array([109], dtype=int64), array([174], dtype=int64), array([177], dtype=int64), array([85], dtype=int64), array([104], dtype=int64), array([297], dtype=int64), array([110], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.2035661400579953,8.544660805685808,7.81992567731056
9.0,,,0,8.828343544434576,[104 163 129 125 246 257 151  41],7.644660805685808,True,,50.0,1.0332,0,431,10,3.0,115,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([125], dtype=int64), array([104], dtype=int64), array([129], dtype=int64), array([125], dtype=int64), array([246], dtype=int64), array([257], dtype=int64), array([151], dtype=int64), array([41], dtype=int64), array([104], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.4491376746189437,1.166977347537739,8.544660805685808,7.732019859052291
0.0,,,0,8.830052476595712,[168 177 174 164 163 282 104 246],7.844660805685808,True,,50.0,1.0333999999999999,0,442,8,3.0,116,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([168], dtype=int64), array([177], dtype=int64), array([174], dtype=int64), array([164], dtype=int64), array([163], dtype=int64), array([282], dtype=int64), array([104], dtype=int64), array([246], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1684692725702608,8.544660805685808,7.908417965922883
9.0,,,0,8.83176140875685,[217 109 125 151 210 104 213  47],7.344660805685808,True,,50.0,1.0335999999999999,0,447,13,3.0,117,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([123], dtype=int64), array([41], dtype=int64), array([283], dtype=int64), array([125], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([213], dtype=int64), array([47], dtype=int64), array([217], dtype=int64), array([109], dtype=int64), array([125], dtype=int64), array([151], dtype=int64), array([210], dtype=int64)]}",narrow-puzzle,,1.2709778186044849,1.178273126049243,8.544660805685808,7.471777571627171
3.0,,,0,8.833470340917987,[163 231  88 104   2  65 151 227],7.544660805685808,True,,50.0,1.0337999999999998,0,447,11,3.0,118,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([155], dtype=int64), array([168], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([2], dtype=int64), array([65], dtype=int64), array([151], dtype=int64), array([227], dtype=int64), array([163], dtype=int64), array([231], dtype=int64), array([88], dtype=int64)]}",narrow-puzzle,,1.381698559415515,1.1802848312495893,8.544660805685808,7.644696128209407
13.0,,,0,8.835179273079124,[104 163 287  88 109 125 167 151],6.944660805685808,True,,50.0,1.0339999999999998,0,448,16,3.0,119,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([203], dtype=int64), array([163], dtype=int64), array([129], dtype=int64), array([163], dtype=int64), array([125], dtype=int64), array([126], dtype=int64), array([90], dtype=int64), array([90], dtype=int64), array([163], dtype=int64), array([163], dtype=int64), array([287], dtype=int64), array([88], dtype=int64), array([109], dtype=int64), array([125], dtype=int64), array([167], dtype=int64), array([151], dtype=int64), array([104], dtype=int64)]}",narrow-puzzle,,1.1456439237389602,1.1703587526508445,8.544660805685808,7.132736505407453
6.0,,,0,8.836888205240262,[177  90 203  36 104 163 125 164],7.744660805685808,True,,50.0,1.0342,0,456,9,3.0,120,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([167], dtype=int64), array([90], dtype=int64), array([203], dtype=int64), array([36], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([125], dtype=int64), array([164], dtype=int64), array([177], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.1580004778569553,8.544660805685808,7.81992567731056
10.0,,,0,8.8385971374014,[168 213  57 203 104  68 129 125],7.444660805685809,True,,50.0,1.0344,0,460,11,3.0,121,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([151], dtype=int64), array([85], dtype=int64), array([57], dtype=int64), array([41], dtype=int64), array([104], dtype=int64), array([68], dtype=int64), array([129], dtype=int64), array([125], dtype=int64), array([168], dtype=int64), array([213], dtype=int64), array([57], dtype=int64), array([203], dtype=int64)]}",narrow-puzzle,,1.381698559415515,1.1781553430082705,8.544660805685808,7.557950136823856
0.0,,,0,1.0346,[213 104 231 164 163 123 129 129],0.30000000000000004,True,,10.0,1.0346,0,460,8,2.75,122,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([213], dtype=int64), array([104], dtype=int64), array([231], dtype=int64), array([164], dtype=int64), array([163], dtype=int64), array([123], dtype=int64), array([129], dtype=int64), array([129], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1596057428735493,1.0,0.6226045161609863
0.0,,,0,1.0348,[164  41 104 174 145  68 164 125],0.30000000000000004,True,,10.0,1.0348,0,471,8,2.75,123,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([164], dtype=int64), array([41], dtype=int64), array([104], dtype=int64), array([174], dtype=int64), array([145], dtype=int64), array([68], dtype=int64), array([164], dtype=int64), array([125], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.165341983994184,1.0,0.6226045161609863
6.0,,,0,8.84372393388481,[ 90 104  36 164 129 213 109 163],6.7446608056858075,True,,50.0,1.035,0,481,18,3.0,124,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([129], dtype=int64), array([88], dtype=int64), array([104], dtype=int64), array([213], dtype=int64), array([258], dtype=int64), array([104], dtype=int64), array([85], dtype=int64), array([163], dtype=int64), array([47], dtype=int64), array([11], dtype=int64), array([213], dtype=int64), array([164], dtype=int64), array([129], dtype=int64), array([213], dtype=int64), array([109], dtype=int64), array([163], dtype=int64), array([90], dtype=int64), array([104], dtype=int64), array([36], dtype=int64)]}",narrow-puzzle,,1.0801234497346435,1.1485394392383763,8.544660805685808,6.966546886076954
12.0,,,0,8.845432866045948,[138 163 104  47 231 129 213 126],7.144660805685808,True,,50.0,1.0352,0,482,14,3.0,125,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([129], dtype=int64), array([36], dtype=int64), array([198], dtype=int64), array([213], dtype=int64), array([85], dtype=int64), array([129], dtype=int64), array([163], dtype=int64), array([126], dtype=int64), array([138], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([47], dtype=int64), array([231], dtype=int64), array([129], dtype=int64), array([213], dtype=int64)]}",narrow-puzzle,,1.224744871391589,1.1792437897804005,8.544660805685808,7.301135638445869
6.0,,,0,1.0353999999999999,[109 164 163 104 203 125  41 164],0.20000000000000007,True,,10.0,1.0353999999999999,0,482,9,2.75,126,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([163], dtype=int64), array([164], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([203], dtype=int64), array([125], dtype=int64), array([41], dtype=int64), array([164], dtype=int64), array([109], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.1299064211931873,1.0,0.5701141964438902
6.0,,,0,1.0355999999999999,[ 47  57 215 213  47 163 151 104],-0.6000000000000003,True,,10.0,1.0355999999999999,0,483,17,2.75,127,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([164], dtype=int64), array([36], dtype=int64), array([167], dtype=int64), array([177], dtype=int64), array([85], dtype=int64), array([104], dtype=int64), array([213], dtype=int64), array([220], dtype=int64), array([163], dtype=int64), array([57], dtype=int64), array([215], dtype=int64), array([213], dtype=int64), array([47], dtype=int64), array([163], dtype=int64), array([151], dtype=int64), array([104], dtype=int64), array([47], dtype=int64)]}",narrow-puzzle,,1.1114378604524227,1.207101450079589,1.0,0.1624992516282605
3.0,,,0,8.850559662529358,[104  68 129  57 151  41 164  65],6.944660805685808,True,,50.0,1.0357999999999998,0,485,17,3.0,128,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([109], dtype=int64), array([125], dtype=int64), array([88], dtype=int64), array([88], dtype=int64), array([129], dtype=int64), array([160], dtype=int64), array([203], dtype=int64), array([2], dtype=int64), array([151], dtype=int64), array([68], dtype=int64), array([129], dtype=int64), array([57], dtype=int64), array([151], dtype=int64), array([41], dtype=int64), array([164], dtype=int64), array([65], dtype=int64), array([104], dtype=int64)]}",narrow-puzzle,,1.1114378604524227,1.1941354030433486,8.544660805685808,7.132736505407453
9.0,,,0,-7.469613509659508,[104 164 203 213 163 164 203 231],-8.310051650250491,True,,0.0,1.0359999999999998,0,490,12,2.5,129,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -7.210051650250492], 'action': [array([146], dtype=int64), array([123], dtype=int64), array([163], dtype=int64), array([13], dtype=int64), array([163], dtype=int64), array([164], dtype=int64), array([203], dtype=int64), array([231], dtype=int64), array([104], dtype=int64), array([164], dtype=int64), array([203], dtype=int64), array([213], dtype=int64)]}",narrow-puzzle,,1.3228756555322954,1.1581273492116058,-7.210051650250492,-7.358497169481967
6.0,,,0,8.853977526851633,[129 213 126 104 151 168 203  68],7.744660805685808,True,,50.0,1.0361999999999998,0,492,9,3.0,130,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([68], dtype=int64), array([213], dtype=int64), array([126], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([168], dtype=int64), array([203], dtype=int64), array([68], dtype=int64), array([129], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.193713534056781,8.544660805685808,7.81992567731056
0.0,,,0,1.0364,[151 168 164 163 104 213  66 168],0.30000000000000004,True,,10.0,1.0364,0,497,8,2.75,131,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([151], dtype=int64), array([168], dtype=int64), array([164], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([213], dtype=int64), array([66], dtype=int64), array([168], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1588610373781683,1.0,0.6226045161609863
3.0,,,0,8.857395391173908,[282 125  65  36 213 163 104 126],7.744660805685808,True,,50.0,1.0366,0,502,9,3.0,132,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([16], dtype=int64), array([125], dtype=int64), array([65], dtype=int64), array([36], dtype=int64), array([213], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([126], dtype=int64), array([282], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.1822245224386305,8.544660805685808,7.81992567731056
6.0,,,0,1.0368,[151 213 226 151 163 129 168 104],-0.9000000000000006,True,,10.0,1.0368,0,504,20,2.75,133,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([164], dtype=int64), array([125], dtype=int64), array([145], dtype=int64), array([104], dtype=int64), array([36], dtype=int64), array([41], dtype=int64), array([251], dtype=int64), array([213], dtype=int64), array([278], dtype=int64), array([174], dtype=int64), array([166], dtype=int64), array([121], dtype=int64), array([163], dtype=int64), array([129], dtype=int64), array([168], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([213], dtype=int64), array([226], dtype=int64), array([151], dtype=int64)]}",narrow-puzzle,,1.0246950765959597,1.1441059693602538,1.0,0.015118432152302103
3.0,,,0,1.037,[164 291 163 295 246 164 123 104],-0.40000000000000013,True,,10.0,1.037,0,504,15,2.75,134,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([168], dtype=int64), array([86], dtype=int64), array([65], dtype=int64), array([205], dtype=int64), array([90], dtype=int64), array([82], dtype=int64), array([36], dtype=int64), array([104], dtype=int64), array([164], dtype=int64), array([291], dtype=int64), array([163], dtype=int64), array([295], dtype=int64), array([246], dtype=int64), array([164], dtype=int64), array([123], dtype=int64)]}",narrow-puzzle,,1.1832159566199232,1.1903697923321035,1.0,0.26238732630550815
11.0,,,0,-9.579018975643473,[ 88 203  41 203 203  67 163 104],-10.83545986853401,True,,0.0,1.0372,0,504,17,2.4056390622295662,135,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -9.23545986853401], 'action': [array([164], dtype=int64), array([177], dtype=int64), array([199], dtype=int64), array([278], dtype=int64), array([213], dtype=int64), array([41], dtype=int64), array([169], dtype=int64), array([213], dtype=int64), array([169], dtype=int64), array([203], dtype=int64), array([41], dtype=int64), array([203], dtype=int64), array([203], dtype=int64), array([67], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([88], dtype=int64)]}",narrow-puzzle,,1.1114378604524227,1.1784387308418798,-9.23545986853401,-9.293669226012462
3.0,,,0,8.864231119818456,[129 163 213  88 164  85 181  16],6.644660805685808,True,,50.0,1.0373999999999999,0,506,19,3.0,136,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([151], dtype=int64), array([255], dtype=int64), array([109], dtype=int64), array([110], dtype=int64), array([88], dtype=int64), array([47], dtype=int64), array([125], dtype=int64), array([151], dtype=int64), array([168], dtype=int64), array([163], dtype=int64), array([36], dtype=int64), array([242], dtype=int64), array([164], dtype=int64), array([85], dtype=int64), array([181], dtype=int64), array([16], dtype=int64), array([129], dtype=int64), array([163], dtype=int64), array([213], dtype=int64), array([88], dtype=int64)]}",narrow-puzzle,,1.0513149660756935,1.1704596593669718,8.544660805685808,6.884270386639668
9.0,,,0,8.865940051979594,[ 55 246 129 163 167 257 104 279],7.144660805685808,True,,50.0,1.0375999999999999,0,510,15,3.0,137,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([168], dtype=int64), array([163], dtype=int64), array([164], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([41], dtype=int64), array([279], dtype=int64), array([55], dtype=int64), array([246], dtype=int64), array([129], dtype=int64), array([163], dtype=int64), array([167], dtype=int64), array([257], dtype=int64), array([104], dtype=int64)]}",narrow-puzzle,,1.1832159566199232,1.194660435922676,8.544660805685808,7.301135638445869
9.0,,,0,8.86764898414073,[129  65 126  19 241 268 163 213],7.144660805685808,True,,50.0,1.0377999999999998,0,515,15,3.0,138,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([215], dtype=int64), array([177], dtype=int64), array([168], dtype=int64), array([163], dtype=int64), array([169], dtype=int64), array([255], dtype=int64), array([104], dtype=int64), array([213], dtype=int64), array([129], dtype=int64), array([65], dtype=int64), array([126], dtype=int64), array([19], dtype=int64), array([241], dtype=int64), array([268], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.1832159566199232,1.194047899438947,8.544660805685808,7.301135638445869
3.0,,,0,8.869357916301867,[104  47 151  88  36 163 129 177],7.744660805685808,True,,50.0,1.0379999999999998,0,527,9,3.0,139,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([282], dtype=int64), array([47], dtype=int64), array([151], dtype=int64), array([88], dtype=int64), array([36], dtype=int64), array([163], dtype=int64), array([129], dtype=int64), array([177], dtype=int64), array([104], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.1621623691606227,8.544660805685808,7.81992567731056
6.0,,,0,8.871066848463004,[125  82 226 203  68  81 129 126],6.544660805685808,True,,50.0,1.0381999999999998,0,529,20,3.0,140,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([129], dtype=int64), array([169], dtype=int64), array([47], dtype=int64), array([129], dtype=int64), array([213], dtype=int64), array([125], dtype=int64), array([104], dtype=int64), array([226], dtype=int64), array([164], dtype=int64), array([41], dtype=int64), array([47], dtype=int64), array([109], dtype=int64), array([65], dtype=int64), array([81], dtype=int64), array([129], dtype=int64), array([126], dtype=int64), array([125], dtype=int64), array([82], dtype=int64), array([226], dtype=int64), array([203], dtype=int64), array([68], dtype=int64)]}",narrow-puzzle,,1.0246950765959597,1.1516277187268693,8.544660805685808,6.8025340219595805
12.0,,,0,8.872775780624142,[163 104 125 213  88 168 164  36],6.544660805685808,True,,50.0,1.0383999999999998,0,530,20,3.0,141,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([65], dtype=int64), array([104], dtype=int64), array([233], dtype=int64), array([176], dtype=int64), array([163], dtype=int64), array([47], dtype=int64), array([213], dtype=int64), array([213], dtype=int64), array([41], dtype=int64), array([226], dtype=int64), array([41], dtype=int64), array([163], dtype=int64), array([163], dtype=int64), array([168], dtype=int64), array([164], dtype=int64), array([36], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([125], dtype=int64), array([213], dtype=int64), array([88], dtype=int64)]}",narrow-puzzle,,1.0246950765959597,1.1460384627171654,8.544660805685808,6.8025340219595805
7.0,,,0,8.87448471278528,[189 163 129 164 104 151  81 257],6.644660805685808,True,,50.0,1.0386,0,534,20,3.0,142,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([129], dtype=int64), array([213], dtype=int64), array([8], dtype=int64), array([163], dtype=int64), array([149], dtype=int64), array([41], dtype=int64), array([246], dtype=int64), array([282], dtype=int64), array([104], dtype=int64), array([129], dtype=int64), array([41], dtype=int64), array([82], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([81], dtype=int64), array([257], dtype=int64), array([189], dtype=int64), array([163], dtype=int64), array([129], dtype=int64), array([164], dtype=int64)]}",narrow-puzzle,,1.0246950765959597,1.1612675421374492,8.544660805685808,6.884270386639668
9.0,,,0,1.0388,[164  55 104 126  85 164  68  41],-0.8000000000000005,True,,10.0,1.0388,0,543,19,2.75,143,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([41], dtype=int64), array([164], dtype=int64), array([126], dtype=int64), array([86], dtype=int64), array([102], dtype=int64), array([104], dtype=int64), array([155], dtype=int64), array([213], dtype=int64), array([168], dtype=int64), array([231], dtype=int64), array([163], dtype=int64), array([126], dtype=int64), array([85], dtype=int64), array([164], dtype=int64), array([68], dtype=int64), array([41], dtype=int64), array([164], dtype=int64), array([55], dtype=int64), array([104], dtype=int64)]}",narrow-puzzle,,1.0513149660756935,1.193713534056781,1.0,0.06392177793971517
0.0,,,0,8.877902577107553,[164 174  88 108   5 104 144 109],7.844660805685808,True,,50.0,1.039,0,561,8,3.0,144,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([164], dtype=int64), array([174], dtype=int64), array([88], dtype=int64), array([108], dtype=int64), array([5], dtype=int64), array([104], dtype=int64), array([144], dtype=int64), array([109], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.209321156094304,8.544660805685808,7.908417965922883
