reward_game,segments,representation,rewards_sum,discount_reward,counter_done_interations,piece_penalty,reward,agent,counter_changes,experience_bonus,discount_rewards,entropy_map,changes_penalty,is_done_success,counter_done,done_penalty,entropy,counter_done_max_changes,historical,reward_experience_bonus,done_bonus,bonus_factor
3.0,[67  9 41 57  4 28],narrow-puzzle,7.282359239761056,,0,0,7.982359239761056,,8,1.0386,7.365408224683186,1.0503482883225446,,True,142,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([2], dtype=int64), array([28], dtype=int64), array([41], dtype=int64), array([57], dtype=int64), array([4], dtype=int64), array([28], dtype=int64), array([67], dtype=int64), array([9], dtype=int64)]}",8.290478306415833,50.0,2.7613402542968153
3.0,[15 57 57  3 27  9],narrow-puzzle,0.4290859839814104,,0,0,1.0290859839814104,,7,1.0388,0.7036731317952852,1.051331527644824,,True,143,,2.2516291673878226,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([28], dtype=int64), array([57], dtype=int64), array([57], dtype=int64), array([3], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([15], dtype=int64)]}",1.069014520159889,10.0,2.951996902824546
0.0,[51  4  6 28 14 57],narrow-puzzle,7.482359239761056,,0,0,7.982359239761056,,6,1.039,7.538749602139404,1.0503482883225446,,True,144,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([51], dtype=int64), array([4], dtype=int64), array([6], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([57], dtype=int64)]}",8.293671250111737,50.0,3.188521078284832
3.0,[67 28  4 73  6  3],narrow-puzzle,3.9823592397610543,,0,0,7.982359239761056,,39,1.0392,4.812111367670507,1.048061175555831,,True,145,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([27], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([0], dtype=int64), array([27], dtype=int64), array([7], dtype=int64), array([51], dtype=int64), array([66], dtype=int64), array([4], dtype=int64), array([75], dtype=int64), array([33], dtype=int64), array([63], dtype=int64), array([75], dtype=int64), array([12], dtype=int64), array([58], dtype=int64), array([66], dtype=int64), array([69], dtype=int64), array([3], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([35], dtype=int64), array([3], dtype=int64), array([6], dtype=int64), array([3], dtype=int64), array([42], dtype=int64), array([28], dtype=int64), array([27], dtype=int64), array([4], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([33], dtype=int64), array([28], dtype=int64), array([7], dtype=int64), array([27], dtype=int64), array([3], dtype=int64), array([67], dtype=int64), array([28], dtype=int64), array([4], dtype=int64), array([73], dtype=int64), array([6], dtype=int64)]}",8.29526772195969,50.0,1.0
0.0,[63 27 47 33  6  6],narrow-puzzle,0.5290859839814104,,0,0,1.0290859839814104,,6,1.0393999999999999,0.7570077337686173,1.0339436793963783,,True,146,,2.2516291673878226,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([63], dtype=int64), array([27], dtype=int64), array([47], dtype=int64), array([33], dtype=int64), array([6], dtype=int64), array([6], dtype=int64)]}",1.0696319717502778,10.0,3.188521078284832
3.0,[36 14 28 66  1 69],narrow-puzzle,6.782359239761056,,0,0,7.982359239761056,,12,1.0395999999999999,6.942007413469155,1.052978107690007,,True,147,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([14], dtype=int64), array([14], dtype=int64), array([0], dtype=int64), array([75], dtype=int64), array([69], dtype=int64), array([49], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([28], dtype=int64), array([66], dtype=int64), array([1], dtype=int64), array([69], dtype=int64), array([36], dtype=int64)]}",8.298460665655593,50.0,2.254624876411447
6.0,[ 3 14 17 27  3 67],narrow-puzzle,0.12908598398141047,,0,0,1.0290859839814104,,9,1.0397999999999998,0.5457831633778021,1.0486730847353394,,True,148,,2.2516291673878226,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([27], dtype=int64), array([9], dtype=int64), array([17], dtype=int64), array([7], dtype=int64), array([3], dtype=int64), array([67], dtype=int64), array([3], dtype=int64), array([14], dtype=int64), array([17], dtype=int64), array([27], dtype=int64)]}",1.0700436061438703,10.0,2.6034165586355513
4.0,[57 66  3 28 14  3],narrow-puzzle,-1.7709140160185908,,0,0,1.0290859839814104,,29,1.0399999999999998,-0.38461823873529516,1.0492582254437761,,True,149,,2.2516291673878226,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([0], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([3], dtype=int64), array([46], dtype=int64), array([0], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([27], dtype=int64), array([43], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([14], dtype=int64), array([2], dtype=int64), array([4], dtype=int64), array([57], dtype=int64), array([16], dtype=int64), array([36], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([47], dtype=int64), array([48], dtype=int64), array([57], dtype=int64), array([3], dtype=int64), array([57], dtype=int64), array([66], dtype=int64), array([3], dtype=int64), array([28], dtype=int64), array([14], dtype=int64)]}",1.0702494233406665,10.0,1.0
3.0,[17 12  4 25 47  9],narrow-puzzle,7.182359239761056,,0,0,7.982359239761056,,9,1.0401999999999998,7.279599153250209,1.0327759189212555,,True,150,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([57], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([25], dtype=int64), array([47], dtype=int64), array([9], dtype=int64), array([17], dtype=int64), array([12], dtype=int64), array([4], dtype=int64)]}",8.30325008119945,50.0,2.6034165586355513
6.0,[14  7  9 28  1 68],narrow-puzzle,6.8823592397610565,,0,0,7.982359239761056,,12,1.0403999999999998,7.025567098934171,1.0381847351922342,,True,151,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([50], dtype=int64), array([28], dtype=int64), array([3], dtype=int64), array([7], dtype=int64), array([0], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([7], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([68], dtype=int64)]}",8.304846553047401,50.0,2.254624876411447
