historical,done_penalty,bonus_factor,counter_done_max_changes,segments,rewards_sum,entropy_map,reward_game,agent,entropy,reward,is_done_success,changes_penalty,representation,counter_done_interations,discount_reward,done_bonus,reward_experience_bonus,discount_rewards,piece_penalty,experience_bonus,counter_changes,counter_done
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([15], dtype=int64), array([51], dtype=int64), array([4], dtype=int64), array([75], dtype=int64), array([1], dtype=int64), array([4], dtype=int64), array([14], dtype=int64), array([14], dtype=int64), array([21], dtype=int64), array([35], dtype=int64), array([26], dtype=int64)]}",,1.381698559415515,341,[21 35 26 75  1  4 14 14],1.1102230246251565e-16,1.041891890554042,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0539999999999998,0.4661745741283555,0,1.0539999999999998,11,219
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([3], dtype=int64), array([13], dtype=int64), array([14], dtype=int64), array([42], dtype=int64), array([60], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([47], dtype=int64), array([35], dtype=int64)]}",,1.4491376746189437,342,[47 35 14 42 60 12  9 28],7.644660805685808,1.0301764888081681,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.007781421353977,7.732019859052291,0,1.0541999999999998,10,220
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([51], dtype=int64), array([34], dtype=int64), array([0], dtype=int64), array([12], dtype=int64), array([0], dtype=int64), array([9], dtype=int64), array([34], dtype=int64), array([18], dtype=int64), array([76], dtype=int64), array([75], dtype=int64), array([41], dtype=int64), array([0], dtype=int64), array([12], dtype=int64), array([76], dtype=int64), array([4], dtype=int64), array([39], dtype=int64), array([75], dtype=int64), array([34], dtype=int64), array([28], dtype=int64)]}",,1.0513149660756935,344,[75 34 28  0 12 76  4 39],6.7446608056858075,1.0421553822651266,6.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.009490353515114,6.966546886076954,0,1.0543999999999998,19,221
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([12], dtype=int64), array([76], dtype=int64), array([14], dtype=int64), array([34], dtype=int64), array([0], dtype=int64), array([4], dtype=int64), array([26], dtype=int64), array([4], dtype=int64)]}",,1.620185174601965,348,[12 76 14 34  0  4 26  4],0.30000000000000004,1.0285980859075372,0.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0545999999999998,0.6226045161609863,0,1.0545999999999998,8,222
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([54], dtype=int64), array([34], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([26], dtype=int64), array([1], dtype=int64), array([34], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([60], dtype=int64), array([69], dtype=int64), array([33], dtype=int64), array([14], dtype=int64)]}",,1.2709778186044849,348,[12 60 69 33 14  1 34 28],7.344660805685808,1.0432400081016662,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.012908217837388,7.471777571627171,0,1.0547999999999997,13,223
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -7.210051650250492], 'action': [array([41], dtype=int64), array([29], dtype=int64), array([60], dtype=int64), array([12], dtype=int64), array([41], dtype=int64), array([12], dtype=int64), array([17], dtype=int64), array([4], dtype=int64)]}",,1.620185174601965,349,[41 29 60 12 41 12 17  4],-7.910051650250492,1.041891890554042,0.0,,2.5,-7.210051650250492,True,,narrow-puzzle,0,,0.0,-7.6066044910142665,-7.30577109637227,0,1.0549999999999997,8,224
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([15], dtype=int64), array([60], dtype=int64), array([15], dtype=int64), array([6], dtype=int64), array([76], dtype=int64), array([36], dtype=int64), array([35], dtype=int64), array([26], dtype=int64)]}",,1.620185174601965,351,[15 60 15  6 76 36 35 26],0.30000000000000004,1.0437046804114773,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0551999999999997,0.6226045161609863,0,1.0551999999999997,8,225
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([47], dtype=int64), array([34], dtype=int64), array([9], dtype=int64), array([47], dtype=int64), array([34], dtype=int64), array([35], dtype=int64), array([61], dtype=int64), array([14], dtype=int64), array([55], dtype=int64), array([41], dtype=int64), array([28], dtype=int64)]}",,1.381698559415515,353,[55 41 28 47 34 35 61 14],7.544660805685808,1.0396121134385912,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.0180350143208,7.644696128209407,0,1.0553999999999997,11,226
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([34], dtype=int64), array([26], dtype=int64), array([76], dtype=int64), array([26], dtype=int64), array([4], dtype=int64), array([69], dtype=int64), array([29], dtype=int64), array([34], dtype=int64), array([1], dtype=int64), array([33], dtype=int64), array([28], dtype=int64), array([4], dtype=int64), array([3], dtype=int64), array([76], dtype=int64), array([34], dtype=int64)]}",,1.1832159566199232,353,[ 1 33 28  4  3 76 34 34],-0.40000000000000013,1.0285980859075372,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0555999999999999,0.26238732630550815,0,1.0555999999999999,15,227
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([26], dtype=int64), array([51], dtype=int64), array([34], dtype=int64), array([8], dtype=int64), array([21], dtype=int64), array([39], dtype=int64), array([4], dtype=int64), array([54], dtype=int64), array([21], dtype=int64), array([34], dtype=int64), array([34], dtype=int64), array([12], dtype=int64), array([35], dtype=int64), array([14], dtype=int64), array([4], dtype=int64), array([26], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([54], dtype=int64)]}",,1.1114378604524227,353,[15  4 54 12 35 14  4 26],-0.8000000000000005,1.029457066273873,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0557999999999998,0.06392177793971517,0,1.0557999999999998,17,228
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([26], dtype=int64), array([43], dtype=int64), array([35], dtype=int64), array([14], dtype=int64), array([69], dtype=int64), array([4], dtype=int64), array([3], dtype=int64), array([15], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,1.4491376746189437,353,[ 1 27 35 14 69  4  3 15],7.644660805685808,1.0291862536043181,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.023161810804211,7.732019859052291,0,1.0559999999999998,10,229
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -9.23545986853401], 'action': [array([69], dtype=int64), array([75], dtype=int64), array([26], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([76], dtype=int64), array([76], dtype=int64), array([4], dtype=int64), array([34], dtype=int64), array([14], dtype=int64), array([3], dtype=int64), array([4], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([39], dtype=int64), array([4], dtype=int64), array([4], dtype=int64), array([33], dtype=int64), array([17], dtype=int64)]}",,1.0801234497346435,353,[ 4 33 17  4 28  1 39  4],-11.03545986853401,1.0260500821954064,6.0,,2.4056390622295662,-9.23545986853401,True,,narrow-puzzle,0,,0.0,-9.75449271314562,-9.3005207200755,0,1.0561999999999998,18,230
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([45], dtype=int64), array([75], dtype=int64), array([41], dtype=int64), array([9], dtype=int64), array([45], dtype=int64), array([47], dtype=int64), array([34], dtype=int64), array([26], dtype=int64), array([12], dtype=int64)]}",,1.5275252316519468,355,[12 75 41  9 45 47 34 26],7.744660805685808,1.0291862536043181,4.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.026579675126486,7.81992567731056,0,1.0563999999999998,9,231
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([26], dtype=int64), array([34], dtype=int64), array([35], dtype=int64), array([58], dtype=int64), array([34], dtype=int64), array([47], dtype=int64), array([35], dtype=int64), array([27], dtype=int64), array([22], dtype=int64), array([3], dtype=int64), array([0], dtype=int64), array([12], dtype=int64)]}",,1.3228756555322954,356,[22  3  0 12 34 47 35 27],7.444660805685809,1.027235395730275,4.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.028288607287623,7.557950136823856,0,1.0565999999999998,12,232
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([76], dtype=int64), array([26], dtype=int64), array([0], dtype=int64), array([28], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([34], dtype=int64), array([9], dtype=int64), array([76], dtype=int64)]}",,1.4491376746189437,356,[ 9 76  0 28 69  9  1 34],0.10000000000000009,1.0424033449693637,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0567999999999997,0.5179717490315061,0,1.0567999999999997,10,233
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([9], dtype=int64), array([60], dtype=int64), array([28], dtype=int64), array([4], dtype=int64), array([76], dtype=int64), array([77], dtype=int64), array([15], dtype=int64), array([54], dtype=int64), array([9], dtype=int64), array([47], dtype=int64), array([60], dtype=int64), array([45], dtype=int64), array([34], dtype=int64), array([76], dtype=int64), array([71], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([27], dtype=int64), array([14], dtype=int64)]}",,1.0801234497346435,359,[ 4 27 14 45 34 76 71 12],6.7446608056858075,1.0424033449693637,7.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.031706471609898,6.966546886076954,0,1.0569999999999997,18,234
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([78], dtype=int64), array([26], dtype=int64), array([21], dtype=int64), array([35], dtype=int64), array([44], dtype=int64), array([53], dtype=int64), array([8], dtype=int64), array([51], dtype=int64), array([28], dtype=int64), array([3], dtype=int64), array([34], dtype=int64), array([70], dtype=int64), array([12], dtype=int64), array([26], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([51], dtype=int64), array([35], dtype=int64), array([57], dtype=int64), array([15], dtype=int64)]}",,1.0246950765959597,362,[51 35 57 15 12 26  1 14],6.644660805685808,1.042852704511711,7.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.033415403771034,6.884270386639668,0,1.0571999999999997,20,235
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([3], dtype=int64), array([51], dtype=int64), array([35], dtype=int64), array([34], dtype=int64), array([34], dtype=int64), array([17], dtype=int64), array([0], dtype=int64), array([28], dtype=int64)]}",,1.620185174601965,364,[ 3 51 35 34 34 17  0 28],0.30000000000000004,1.0379666885986893,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0573999999999997,0.6226045161609863,0,1.0573999999999997,8,236
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([44], dtype=int64), array([54], dtype=int64), array([33], dtype=int64), array([14], dtype=int64), array([79], dtype=int64), array([76], dtype=int64), array([51], dtype=int64), array([27], dtype=int64), array([60], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([67], dtype=int64), array([46], dtype=int64), array([6], dtype=int64), array([14], dtype=int64)]}",,1.1832159566199232,364,[60 15  4 67 46  6 14 27],7.144660805685808,1.042635784040161,4.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.036833268093309,7.301135638445869,0,1.0575999999999999,15,237
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([15], dtype=int64), array([53], dtype=int64), array([35], dtype=int64), array([41], dtype=int64), array([34], dtype=int64), array([76], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([28], dtype=int64)]}",,1.5275252316519468,364,[28 53 35 41 34 76  1 12],7.744660805685808,1.042852704511711,6.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.038542200254447,7.81992567731056,0,1.0577999999999999,9,238
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([29], dtype=int64), array([14], dtype=int64), array([76], dtype=int64), array([41], dtype=int64), array([60], dtype=int64), array([61], dtype=int64), array([28], dtype=int64), array([76], dtype=int64), array([60], dtype=int64), array([9], dtype=int64), array([79], dtype=int64), array([15], dtype=int64), array([1], dtype=int64), array([76], dtype=int64), array([15], dtype=int64), array([66], dtype=int64), array([38], dtype=int64), array([26], dtype=int64), array([0], dtype=int64)]}",,1.0513149660756935,366,[38 26  0 15  1 76 15 66],-0.8000000000000005,1.040682514260047,11.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0579999999999998,0.06392177793971517,0,1.0579999999999998,19,239
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([54], dtype=int64), array([35], dtype=int64), array([26], dtype=int64), array([46], dtype=int64), array([34], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([17], dtype=int64), array([51], dtype=int64), array([4], dtype=int64), array([34], dtype=int64), array([4], dtype=int64), array([28], dtype=int64)]}",,1.2709778186044849,366,[51  4 34  4 28  9 14 17],-0.19999999999999996,1.0399844873057045,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0581999999999998,0.36360574624117026,0,1.0581999999999998,13,240
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([42], dtype=int64), array([1], dtype=int64), array([26], dtype=int64), array([47], dtype=int64), array([35], dtype=int64), array([54], dtype=int64), array([60], dtype=int64), array([4], dtype=int64), array([14], dtype=int64), array([54], dtype=int64), array([28], dtype=int64), array([34], dtype=int64), array([35], dtype=int64), array([76], dtype=int64), array([35], dtype=int64)]}",,1.224744871391589,366,[14 54 28 34 35 76 35  4],-0.40000000000000013,1.0424033449693637,4.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0583999999999998,0.26238732630550815,0,1.0583999999999998,14,241
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([44], dtype=int64), array([13], dtype=int64), array([4], dtype=int64), array([26], dtype=int64), array([34], dtype=int64), array([57], dtype=int64), array([39], dtype=int64), array([9], dtype=int64), array([35], dtype=int64), array([14], dtype=int64), array([34], dtype=int64), array([12], dtype=int64), array([28], dtype=int64)]}",,1.2709778186044849,366,[35 14 34 12 28 57 39  9],7.344660805685808,1.0303853084224066,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.045377928898995,7.471777571627171,0,1.0585999999999998,13,242
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([44], dtype=int64), array([15], dtype=int64), array([53], dtype=int64), array([42], dtype=int64), array([75], dtype=int64), array([26], dtype=int64), array([33], dtype=int64), array([26], dtype=int64), array([60], dtype=int64), array([17], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([4], dtype=int64), array([36], dtype=int64)]}",,1.224744871391589,366,[60 17  1 35  4 36 33 26],7.244660805685808,1.041612864122787,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.047086861060132,7.386174153751964,0,1.0587999999999997,14,243
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([15], dtype=int64), array([79], dtype=int64), array([76], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([35], dtype=int64), array([26], dtype=int64), array([60], dtype=int64), array([51], dtype=int64), array([4], dtype=int64), array([34], dtype=int64)]}",,1.381698559415515,368,[51  4 34 15  4 35 26 60],1.1102230246251565e-16,1.0403412849894935,4.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0589999999999997,0.4661745741283555,0,1.0589999999999997,11,244
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([26], dtype=int64), array([12], dtype=int64), array([26], dtype=int64), array([17], dtype=int64), array([28], dtype=int64), array([76], dtype=int64), array([15], dtype=int64), array([14], dtype=int64), array([9], dtype=int64), array([15], dtype=int64), array([35], dtype=int64)]}",,1.381698559415515,368,[ 9 15 35 17 28 76 15 14],1.1102230246251565e-16,1.0432400081016662,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0591999999999997,0.4661745741283555,0,1.0591999999999997,11,245
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([34], dtype=int64), array([35], dtype=int64), array([26], dtype=int64), array([14], dtype=int64), array([35], dtype=int64), array([42], dtype=int64), array([26], dtype=int64), array([3], dtype=int64), array([66], dtype=int64), array([14], dtype=int64), array([41], dtype=int64), array([41], dtype=int64), array([75], dtype=int64), array([34], dtype=int64)]}",,1.224744871391589,371,[66 14 41 41 75 34 26  3],-0.30000000000000004,1.0392241552719612,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0593999999999997,0.31282899672313297,0,1.0593999999999997,14,246
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([75], dtype=int64), array([51], dtype=int64), array([28], dtype=int64), array([35], dtype=int64), array([12], dtype=int64), array([14], dtype=int64), array([15], dtype=int64), array([26], dtype=int64), array([76], dtype=int64), array([53], dtype=int64), array([34], dtype=int64)]}",,1.381698559415515,371,[76 53 34 35 12 14 15 26],7.544660805685808,1.042635784040161,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.05392258970468,7.644696128209407,0,1.0595999999999997,11,247
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -13.832014705537482], 'action': [array([35], dtype=int64), array([68], dtype=int64), array([27], dtype=int64), array([35], dtype=int64), array([15], dtype=int64), array([76], dtype=int64), array([15], dtype=int64), array([35], dtype=int64)]}",,1.620185174601965,373,[35 68 27 35 15 76 15 35],-14.532014705537481,1.043565289252315,0.0,,2.1556390622295662,-13.832014705537482,True,,narrow-puzzle,0,,0.0,-14.65916918492862,-13.700543337912524,0,1.0597999999999999,8,248
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([47], dtype=int64), array([47], dtype=int64), array([14], dtype=int64), array([57], dtype=int64), array([26], dtype=int64), array([15], dtype=int64), array([3], dtype=int64), array([4], dtype=int64), array([51], dtype=int64)]}",,1.5275252316519468,374,[51 47 14 57 26 15  3  4],7.744660805685808,1.0392241552719612,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.057340454026955,7.81992567731056,0,1.0599999999999998,9,249
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([29], dtype=int64), array([6], dtype=int64), array([26], dtype=int64), array([17], dtype=int64), array([69], dtype=int64), array([41], dtype=int64), array([33], dtype=int64), array([34], dtype=int64), array([0], dtype=int64)]}",,1.5275252316519468,375,[ 0  6 26 17 69 41 33 34],7.744660805685808,1.0360713327606603,7.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.059049386188093,7.81992567731056,0,1.0601999999999998,9,250
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([45], dtype=int64), array([54], dtype=int64), array([66], dtype=int64), array([49], dtype=int64), array([35], dtype=int64), array([51], dtype=int64), array([33], dtype=int64), array([75], dtype=int64), array([3], dtype=int64), array([14], dtype=int64), array([4], dtype=int64), array([28], dtype=int64)]}",,1.3228756555322954,376,[ 3 14  4 28 35 51 33 75],7.444660805685809,1.0403412849894935,7.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.06075831834923,7.557950136823856,0,1.0603999999999998,12,251
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([34], dtype=int64), array([27], dtype=int64), array([4], dtype=int64), array([76], dtype=int64), array([14], dtype=int64), array([35], dtype=int64), array([29], dtype=int64), array([56], dtype=int64), array([8], dtype=int64), array([41], dtype=int64), array([28], dtype=int64), array([8], dtype=int64), array([56], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([35], dtype=int64), array([14], dtype=int64), array([8], dtype=int64), array([3], dtype=int64), array([76], dtype=int64), array([28], dtype=int64)]}",,1.0,377,[14  8  3 76 28  1 47 35],6.544660805685808,1.0297123727433781,6.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.062467250510366,6.8025340219595805,0,1.0605999999999998,21,252
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([26], dtype=int64), array([51], dtype=int64), array([34], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([41], dtype=int64), array([3], dtype=int64), array([14], dtype=int64), array([57], dtype=int64)]}",,1.5275252316519468,377,[57 51 34 28 14 41  3 14],0.20000000000000007,1.040682514260047,6.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0607999999999997,0.5701141964438902,0,1.0607999999999997,9,253
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([8], dtype=int64), array([68], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([76], dtype=int64), array([44], dtype=int64), array([17], dtype=int64), array([35], dtype=int64), array([3], dtype=int64), array([28], dtype=int64)]}",,1.4491376746189437,377,[ 3 28 12  4 76 44 17 35],7.644660805685808,1.0410081825423736,7.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.065885114832641,7.732019859052291,0,1.0609999999999997,10,254
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([51], dtype=int64), array([4], dtype=int64), array([15], dtype=int64), array([14], dtype=int64), array([9], dtype=int64), array([47], dtype=int64), array([44], dtype=int64), array([1], dtype=int64), array([28], dtype=int64), array([34], dtype=int64), array([12], dtype=int64), array([0], dtype=int64), array([33], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([76], dtype=int64)]}",,1.1456439237389602,377,[28 34 12  0 33  0  1 76],-0.5000000000000002,1.0288999288801717,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0611999999999997,0.21227823722729977,0,1.0611999999999997,16,255
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -9.23545986853401], 'action': [array([9], dtype=int64), array([60], dtype=int64), array([34], dtype=int64), array([34], dtype=int64), array([4], dtype=int64), array([15], dtype=int64), array([15], dtype=int64), array([16], dtype=int64), array([28], dtype=int64), array([13], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([26], dtype=int64), array([35], dtype=int64), array([4], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([54], dtype=int64)]}",,1.0801234497346435,378,[12 54 15  4 26 35  4  4],-10.93545986853401,1.0285980859075372,7.0,,2.4056390622295662,-9.23545986853401,True,,narrow-puzzle,0,,0.0,-9.802517104461995,-9.29710627457354,0,1.0613999999999997,18,256
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([26], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([76], dtype=int64), array([41], dtype=int64), array([0], dtype=int64), array([28], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([47], dtype=int64)]}",,1.381698559415515,381,[ 4  9 47 76 41  0 28 15],7.544660805685808,1.0282807181523559,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.07101191131605,7.644696128209407,0,1.0615999999999997,11,257
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([26], dtype=int64), array([4], dtype=int64), array([35], dtype=int64), array([34], dtype=int64), array([6], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([0], dtype=int64), array([51], dtype=int64), array([33], dtype=int64), array([35], dtype=int64), array([26], dtype=int64), array([76], dtype=int64)]}",,1.3228756555322954,381,[51 33 35 26 76  9  3  0],7.344660805685808,1.0388206043424488,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.072720843477189,7.471777571627171,0,1.0617999999999996,12,258
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([33], dtype=int64), array([34], dtype=int64), array([34], dtype=int64), array([35], dtype=int64), array([51], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([12], dtype=int64)]}",,1.620185174601965,381,[33 34 34 35 51 27  1 12],0.30000000000000004,1.0291862536043181,0.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0619999999999998,0.6226045161609863,0,1.0619999999999998,8,259
