historical,done_penalty,bonus_factor,counter_done_max_changes,segments,rewards_sum,entropy_map,reward_game,agent,entropy,reward,is_done_success,changes_penalty,representation,counter_done_interations,discount_reward,done_bonus,reward_experience_bonus,discount_rewards,piece_penalty,experience_bonus,counter_changes,counter_done
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([9], dtype=int64), array([79], dtype=int64), array([12], dtype=int64), array([3], dtype=int64), array([35], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([76], dtype=int64), array([69], dtype=int64), array([27], dtype=int64)]}",,1.381698559415515,7,[76 69 27  3 35  9  9  9],1.4056390622295662,1.042635784040161,3.0,,2.4056390622295662,2.4056390622295662,True,,narrow-puzzle,0,,0.0,2.456157482536387,1.8035985571746018,0,1.021,11,54
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.1556390622295662], 'action': [array([0], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([49], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([68], dtype=int64), array([12], dtype=int64)]}",,1.381698559415515,7,[ 9 68 12 28 49  9 12  9],1.1556390622295662,1.0442621548100113,3.0,,2.1556390622295662,2.1556390622295662,True,,narrow-puzzle,0,,0.0,2.2013386103488326,1.565730953217139,0,1.0211999999999999,11,55
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.9056390622295662], 'action': [array([9], dtype=int64), array([69], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([28], dtype=int64)]}",,1.5275252316519468,7,[28 69 69 12  9  9 12  9],1.1056390622295664,1.0438285760866894,3.0,,1.9056390622295662,1.9056390622295662,True,,narrow-puzzle,0,,0.0,1.9464197381612791,1.4403604063099689,0,1.0214,9,56
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([12], dtype=int64), array([49], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([35], dtype=int64), array([3], dtype=int64), array([76], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([14], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([73], dtype=int64), array([0], dtype=int64)]}",,1.1832159566199232,7,[ 9 36 14 27 36  9 73  0],0.9999999999999998,1.0299521785287842,3.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.5540000000000003,1.60486163321284,0,1.0216,15,57
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.1556390622295662], 'action': [array([76], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([68], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([69], dtype=int64), array([60], dtype=int64), array([27], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([9], dtype=int64)]}",,1.0801234497346435,7,[ 9 12  9 12 69 60 27 12],0.35563906222956576,1.0442466713589007,3.0,,2.1556390622295662,2.1556390622295662,True,,narrow-puzzle,0,,0.0,2.202631993786171,1.1212182439224387,0,1.0218,18,58
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([9], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([69], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([14], dtype=int64), array([12], dtype=int64), array([0], dtype=int64), array([0], dtype=int64), array([67], dtype=int64), array([28], dtype=int64)]}",,1.1832159566199232,7,[36 14 12  0  0 67 28 36],1.0999999999999999,1.0303853084224066,3.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.555,1.6618037798926224,0,1.022,15,59
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([27], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([33], dtype=int64), array([3], dtype=int64), array([22], dtype=int64), array([76], dtype=int64), array([35], dtype=int64), array([35], dtype=int64)]}",,1.5275252316519468,7,[35  9 28 33  3 22 76 35],1.9500000000000002,1.041318296917377,3.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,2.81105,2.2517232731508723,0,1.0222,9,60
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([27], dtype=int64), array([27], dtype=int64), array([15], dtype=int64), array([76], dtype=int64), array([0], dtype=int64), array([14], dtype=int64), array([13], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([78], dtype=int64), array([9], dtype=int64), array([28], dtype=int64)]}",,1.1456439237389602,7,[ 3  9 36 69  9 78  9 28],0.905639062229566,1.0424033449693637,3.0,,2.4056390622295662,2.4056390622295662,True,,narrow-puzzle,0,,0.0,2.4595253772235086,1.517257983100353,0,1.0224,16,61
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.25], 'action': [array([9], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([28], dtype=int64), array([35], dtype=int64), array([0], dtype=int64), array([26], dtype=int64), array([69], dtype=int64), array([0], dtype=int64), array([35], dtype=int64), array([69], dtype=int64), array([12], dtype=int64)]}",,1.1456439237389602,9,[35  0 26 69  0 35 69 12],0.7499999999999998,1.0392241552719612,3.0,,2.25,2.25,True,,narrow-puzzle,0,,0.0,2.30085,1.372764400548583,0,1.0226,16,62
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([69], dtype=int64), array([69], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([34], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([35], dtype=int64), array([9], dtype=int64), array([68], dtype=int64)]}",,1.1114378604524227,9,[68 36 34  9  9 27 35  9],0.8056390622295659,1.0310657652773902,6.0,,2.4056390622295662,2.4056390622295662,True,,narrow-puzzle,0,,0.0,2.4604876328484,1.46111797144348,0,1.0228,17,63
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([2], dtype=int64), array([60], dtype=int64), array([9], dtype=int64), array([47], dtype=int64), array([27], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([12], dtype=int64)]}",,1.5275252316519468,9,[12 60  9 47 27  3  9  3],1.7000000000000002,1.0301764888081681,3.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.5574999999999997,2.0114934050498747,0,1.023,9,64
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.0], 'action': [array([12], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([13], dtype=int64), array([69], dtype=int64), array([28], dtype=int64), array([3], dtype=int64), array([9], dtype=int64)]}",,1.4491376746189437,9,[ 3  9  9  9  9 13 69 28],1.1,1.029457066273873,3.0,,2.0,2.0,True,,narrow-puzzle,0,,0.0,2.0463999999999998,1.4741509989434607,0,1.0231999999999999,10,65
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.1556390622295662], 'action': [array([49], dtype=int64), array([3], dtype=int64), array([69], dtype=int64), array([4], dtype=int64), array([3], dtype=int64), array([69], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([3], dtype=int64)]}",,1.5275252316519468,9,[ 3  3 69  4  3 69 36 27],1.3556390622295664,1.0396121134385912,4.0,,2.1556390622295662,2.1556390622295662,True,,narrow-puzzle,0,,0.0,2.206081016285738,1.6805902744109664,0,1.0233999999999999,9,66
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([9], dtype=int64), array([39], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([15], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([60], dtype=int64)]}",,1.4491376746189437,9,[12 60 69 12 15 27  0 36],1.85,1.0438285760866894,5.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,2.8149,2.191285436377427,0,1.0236,10,67
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([9], dtype=int64), array([35], dtype=int64), array([13], dtype=int64), array([26], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([60], dtype=int64)]}",,1.381698559415515,9,[69  9 60 26  3  9 12 36],1.75,1.04341039959807,3.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,2.8154500000000002,2.1312478018305936,0,1.0238,11,68
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([36], dtype=int64), array([69], dtype=int64), array([35], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([49], dtype=int64)]}",,1.620185174601965,9,[36 69 35 36  9 28  9 49],1.8,1.0438285760866894,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.56,2.071141495637484,0,1.024,8,69
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([76], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([23], dtype=int64), array([12], dtype=int64), array([0], dtype=int64), array([27], dtype=int64), array([9], dtype=int64)]}",,1.620185174601965,9,[76 12 12 23 12  0 27  9],1.7056390622295663,1.0438285760866894,0.0,,2.4056390622295662,2.4056390622295662,True,,narrow-puzzle,0,,0.0,2.4638555275355216,1.9800179571184482,0,1.0242,8,70
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([15], dtype=int64), array([3], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([6], dtype=int64), array([9], dtype=int64), array([69], dtype=int64), array([28], dtype=int64)]}",,1.381698559415515,9,[ 9 69 28  9 12 36 69  6],1.5,1.043565289252315,3.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.561,1.8933801978731308,0,1.0244,11,71
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([3], dtype=int64), array([3], dtype=int64), array([12], dtype=int64), array([60], dtype=int64), array([14], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([69], dtype=int64), array([68], dtype=int64), array([26], dtype=int64)]}",,1.3228756555322954,10,[12 69 68 26 14  9  9  9],1.3056390622295664,1.043565289252315,7.0,,2.4056390622295662,2.4056390622295662,True,,narrow-puzzle,0,,0.0,2.4648177831604134,1.7455689458217485,0,1.0246,12,72
