reward,agent,experience_bonus,reward_game,counter_changes,representation,changes_penalty,entropy_map,piece_penalty,reward_experience_bonus,discount_rewards,is_done_success,rewards_sum,counter_done_max_changes,bonus_factor,done_penalty,segments,counter_done,entropy,historical,discount_reward,done_bonus,counter_done_interations
2.58,,1.1208000000000014,0.0,6,narrow-puzzle,,1.0546499525537512,0,2.8916640000000036,2.269662008923667,True,2.08,0,3.188521078284832,,[27 76  1  1  1 63],553,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([76], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64)]}",,0.0,0
2.58,,1.1210000000000013,3.0,7,narrow-puzzle,,1.0378801882134556,0,2.8921800000000033,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1 62  1 14 27 41],554,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([27], dtype=int64), array([41], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.1212000000000013,3.0,10,narrow-puzzle,,1.0544377269074985,0,2.8926960000000035,2.028734963892395,True,1.6800000000000002,0,2.469817807045694,,[62  1  1 63  1 27],555,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([62], dtype=int64), array([33], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64)]}",,0.0,0
2.58,,1.1214000000000015,0.0,6,narrow-puzzle,,1.054835632802996,0,2.893212000000004,2.269662008923667,True,2.08,0,3.188521078284832,,[28 62  1  1  1 62],556,1.4591479170272448,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([28], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([62], dtype=int64)]}",,0.0,0
2.58,,1.1216000000000015,0.0,6,narrow-puzzle,,1.0363965603410883,0,2.893728000000004,2.269662008923667,True,2.08,0,3.188521078284832,,[ 1  0 27 74  1  1],557,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([0], dtype=int64), array([27], dtype=int64), array([74], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1218000000000015,3.0,8,narrow-puzzle,,1.0536416939619289,0,2.894244000000004,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[ 1 27 66 62  1  1],558,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([69], dtype=int64), array([35], dtype=int64), array([66], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.1220000000000014,3.0,7,narrow-puzzle,,1.0378801882134556,0,2.8947600000000038,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1 15  1 27 52  1],559,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([15], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([52], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1222000000000014,3.0,7,narrow-puzzle,,1.0384627621935911,0,2.895276000000004,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1  1 27 69  1  1],560,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([69], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1224000000000014,3.0,6,narrow-puzzle,,1.0371914882712843,0,2.8957920000000037,2.269662008923667,True,2.08,0,3.188521078284832,,[14  7  1  1 75 26],561,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([14], dtype=int64), array([7], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([75], dtype=int64), array([26], dtype=int64)]}",,10.0,0
2.58,,1.1226000000000014,3.0,10,narrow-puzzle,,1.0549947745356947,0,2.8963080000000034,2.028734963892395,True,1.6800000000000002,0,2.469817807045694,,[12 62  1  1 27 62],562,1.9182958340544893,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([1], dtype=int64), array([66], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([62], dtype=int64), array([12], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1228000000000016,3.0,6,narrow-puzzle,,1.0389392963884174,0,2.896824000000004,2.269662008923667,True,2.08,0,3.188521078284832,,[27  1  1  1  1 63],563,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64)]}",,0.0,0
2.58,,1.1230000000000016,0.0,6,narrow-puzzle,,1.0378801882134556,0,2.8973400000000042,2.269662008923667,True,2.08,0,3.188521078284832,,[ 1  4 63 27  1  1],564,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([4], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1232000000000015,0.0,6,narrow-puzzle,,1.0533231981495268,0,2.897856000000004,2.269662008923667,True,2.08,0,3.188521078284832,,[68 75 27  0  1  1],565,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([68], dtype=int64), array([75], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.1234000000000015,3.0,8,narrow-puzzle,,1.0384627621935911,0,2.898372000000004,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[36 66 27  1  1  1],566,1.792481250360578,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([36], dtype=int64), array([66], dtype=int64)]}",,0.0,0
2.58,,1.1236000000000015,3.0,7,narrow-puzzle,,1.0389392963884174,0,2.898888000000004,2.208827476143797,True,1.98,0,2.951996902824546,,[27  1  1  1  1 63],567,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([68], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.1238000000000015,3.0,8,narrow-puzzle,,1.0544377269074985,0,2.8994040000000036,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[ 1 63  1 27  1 49],568,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([49], dtype=int64), array([1], dtype=int64), array([63], dtype=int64)]}",,0.0,0
2.58,,1.1240000000000014,3.0,7,narrow-puzzle,,1.0378801882134556,0,2.899920000000004,2.1483968012095644,True,1.8800000000000001,0,2.951996902824546,,[ 1 29 14  1 63  1],569,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([63], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([29], dtype=int64)]}",,0.0,0
2.58,,1.1242000000000014,0.0,6,narrow-puzzle,,1.0371914882712843,0,2.9004360000000036,2.269662008923667,True,2.08,0,3.188521078284832,,[66 35  9 14 27 36],570,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([66], dtype=int64), array([35], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([27], dtype=int64), array([36], dtype=int64)]}",,50.0,0
2.58,,1.1244000000000014,3.0,7,narrow-puzzle,,1.052978107690007,0,2.9009520000000037,2.208827476143797,True,1.98,0,2.951996902824546,,[ 1 23  1 14 63 27],571,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([23], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.1246000000000016,3.0,12,narrow-puzzle,,1.0522080904885391,0,2.9014680000000044,1.9106526150924463,True,1.4800000000000002,0,2.254624876411447,,[ 1 15 63 67  4 27],572,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([27], dtype=int64), array([14], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([15], dtype=int64), array([63], dtype=int64), array([67], dtype=int64), array([4], dtype=int64), array([27], dtype=int64)]}",,50.0,0
2.58,,1.1248000000000016,6.0,9,narrow-puzzle,,1.0389392963884174,0,2.901984000000004,2.088366962842194,True,1.7800000000000002,0,2.6034165586355513,,[27  1 62  1  1  9],573,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([0], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([62], dtype=int64)]}",,0.0,0
2.58,,1.1250000000000016,3.0,6,narrow-puzzle,,1.0354952864565292,0,2.9025000000000043,2.269662008923667,True,2.08,0,3.188521078284832,,[27  1 14  0  1 52],574,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([52], dtype=int64)]}",,10.0,0
2.58,,1.1252000000000015,3.0,8,narrow-puzzle,,1.0384627621935911,0,2.903016000000004,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[ 1 27 63  1 35  1],575,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([9], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.1254000000000015,3.0,7,narrow-puzzle,,1.0389392963884174,0,2.9035320000000038,2.208827476143797,True,1.98,0,2.951996902824546,,[14  1 28  1  1 63],576,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([1], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([14], dtype=int64)]}",,0.0,0
2.58,,1.1256000000000015,0.0,6,narrow-puzzle,,1.0536416939619289,0,2.904048000000004,2.269662008923667,True,2.08,0,3.188521078284832,,[66  1  1 63 28  1],577,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([66], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([28], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1258000000000015,3.0,14,narrow-puzzle,,1.0508532513537268,0,2.9045640000000037,1.679132747665402,True,1.0799999999999998,0,2.0873770280289223,,[51  1  0  1 27 63],578,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([28], dtype=int64), array([27], dtype=int64), array([62], dtype=int64), array([27], dtype=int64), array([14], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([51], dtype=int64), array([1], dtype=int64), array([0], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.1260000000000017,0.0,6,narrow-puzzle,,1.0393098612021299,0,2.9050800000000043,2.269662008923667,True,2.08,0,3.188521078284832,,[ 1 28  1  1 62  1],579,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1262000000000016,3.0,16,narrow-puzzle,,1.0536416939619289,0,2.9055960000000045,1.565649338654987,True,0.8799999999999997,0,1.9525624189766635,,[27  1 63 35 63  1],580,1.9182958340544893,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([63], dtype=int64), array([63], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([23], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([35], dtype=int64), array([63], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1264000000000016,3.0,10,narrow-puzzle,,1.052978107690007,0,2.9061120000000042,1.969497831139519,True,1.58,0,2.469817807045694,,[ 1  0  1 63 76 27],581,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([36], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([76], dtype=int64)]}",,10.0,0
2.58,,1.1266000000000016,7.0,12,narrow-puzzle,,1.0526064097483934,0,2.9066280000000044,1.7941262526160915,True,1.28,0,2.254624876411447,,[ 1 27 62  1 47 69],582,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([62], dtype=int64), array([27], dtype=int64), array([43], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([69], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,10.0,0
2.58,,1.1268000000000016,3.0,9,narrow-puzzle,,1.0384627621935911,0,2.907144000000004,2.088366962842194,True,1.7800000000000002,0,2.6034165586355513,,[ 1  1 27  1 34 75],583,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([51], dtype=int64), array([67], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([34], dtype=int64), array([75], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,0.0,0
2.58,,1.1270000000000016,3.0,11,narrow-puzzle,,1.0327759189212555,0,2.907660000000004,1.8521963897921743,True,1.3800000000000001,0,2.354878881270658,,[ 0 27  0 51  2  1],584,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([69], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([14], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([51], dtype=int64), array([2], dtype=int64), array([1], dtype=int64), array([0], dtype=int64)]}",,10.0,0
2.58,,1.1272000000000015,3.0,14,narrow-puzzle,,1.0354952864565292,0,2.908176000000004,1.7364393240839353,True,1.18,0,2.0873770280289223,,[27  1 48 41  1  9],585,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([3], dtype=int64), array([41], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([76], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([41], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([48], dtype=int64)]}",,10.0,0
2.58,,1.1274000000000015,3.0,7,narrow-puzzle,,1.0378801882134556,0,2.908692000000004,2.208827476143797,True,1.98,0,2.951996902824546,,[27 62 15  1 47  1],586,2.251629167387823,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([62], dtype=int64), array([62], dtype=int64), array([15], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",,10.0,0
2.58,,1.1276000000000015,3.0,9,narrow-puzzle,,1.0533231981495268,0,2.909208000000004,1.969497831139519,True,1.58,0,2.6034165586355513,,[63  1  1  9 52 28],587,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([28], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([52], dtype=int64)]}",,10.0,0
2.58,,1.1278000000000017,6.0,7,narrow-puzzle,,1.0375491099917848,0,2.9097240000000046,2.1483968012095644,True,1.8800000000000001,0,2.951996902824546,,[27 57  1 47  1  1],588,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([57], dtype=int64)]}",,0.0,0
2.58,,1.1280000000000017,3.0,7,narrow-puzzle,,1.051331527644824,0,2.9102400000000044,2.1483968012095644,True,1.8800000000000001,0,2.951996902824546,,[17  1 52  1 27 35],589,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([27], dtype=int64), array([52], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([35], dtype=int64), array([17], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.1282000000000016,0.0,6,narrow-puzzle,,1.0371914882712843,0,2.910756000000004,2.269662008923667,True,2.08,0,3.188521078284832,,[ 0 27 36 36 63 35],590,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([0], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([63], dtype=int64), array([35], dtype=int64)]}",,10.0,0
2.58,,1.1284000000000016,0.0,6,narrow-puzzle,,1.0522080904885391,0,2.9112720000000043,2.269662008923667,True,2.08,0,3.188521078284832,,[ 1 27 52  1  1 52],591,1.4591479170272446,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([27], dtype=int64), array([52], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([52], dtype=int64)]}",,0.0,0
2.58,,1.1286000000000016,4.0,22,narrow-puzzle,,1.0533231981495268,0,2.911788000000004,1.3431235618127337,True,0.47999999999999954,0,1.0,,[28  1 76  1  0 63],592,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([62], dtype=int64), array([0], dtype=int64), array([63], dtype=int64), array([57], dtype=int64), array([62], dtype=int64), array([52], dtype=int64), array([1], dtype=int64), array([17], dtype=int64), array([48], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([57], dtype=int64), array([27], dtype=int64), array([47], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([0], dtype=int64), array([63], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([76], dtype=int64), array([1], dtype=int64)]}",,10.0,0
2.58,,1.1288000000000016,3.0,14,narrow-puzzle,,1.0533231981495268,0,2.9123040000000042,1.7364393240839353,True,1.18,0,2.0873770280289223,,[ 1 49 27 66 14  1],593,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([63], dtype=int64), array([76], dtype=int64), array([66], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([66], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([49], dtype=int64), array([27], dtype=int64)]}",,10.0,0
2.58,,1.1290000000000016,3.0,8,narrow-puzzle,,1.0375491099917848,0,2.912820000000004,2.1483968012095644,True,1.8800000000000001,0,2.7613402542968153,,[41 15  1 27  1 63],594,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([62], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([41], dtype=int64), array([15], dtype=int64)]}",,10.0,0
2.58,,1.1292000000000018,3.0,6,narrow-puzzle,,1.0391378211819586,0,2.9133360000000046,2.269662008923667,True,2.08,0,3.188521078284832,,[ 1 27  1  1  1 62],595,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([62], dtype=int64)]}",,0.0,0
2.58,,1.1294000000000017,3.0,10,narrow-puzzle,,1.0375491099917848,0,2.9138520000000048,2.028734963892395,True,1.6800000000000002,0,2.469817807045694,,[ 1 27 35 66  1  1],596,1.7924812503605778,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([69], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([35], dtype=int64), array([66], dtype=int64)]}",,0.0,0
2.58,,1.1296000000000017,3.0,10,narrow-puzzle,,1.0541989479964817,0,2.9143680000000045,2.028734963892395,True,1.6800000000000002,0,2.469817807045694,,[63 27  1 14  1 62],597,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([66], dtype=int64), array([1], dtype=int64), array([17], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([62], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([14], dtype=int64)]}",,10.0,0
2.58,,1.1298000000000017,3.0,10,narrow-puzzle,,1.0536416939619289,0,2.9148840000000042,1.969497831139519,True,1.58,0,2.469817807045694,,[63 15 62  1 35 27],598,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([28], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([15], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([35], dtype=int64)]}",,50.0,0
2.58,,1.1300000000000017,0.0,6,narrow-puzzle,,1.0381847351922342,0,2.9154000000000044,2.269662008923667,True,2.08,0,3.188521078284832,,[ 1 17  1  1 27  1],599,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([17], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1302000000000016,0.0,6,narrow-puzzle,,1.0508532513537268,0,2.915916000000004,2.269662008923667,True,2.08,0,3.188521078284832,,[62  0  1 63 27 41],600,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([62], dtype=int64), array([0], dtype=int64), array([1], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([41], dtype=int64)]}",,50.0,0
2.58,,1.1304000000000016,4.0,12,narrow-puzzle,,1.0526064097483934,0,2.9164320000000044,1.9106526150924463,True,1.4800000000000002,0,2.254624876411447,,[69  1 14 27 69  1],601,1.9182958340544893,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([1], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([67], dtype=int64), array([69], dtype=int64), array([69], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([27], dtype=int64), array([69], dtype=int64), array([1], dtype=int64)]}",,0.0,0
2.58,,1.1306000000000016,0.0,6,narrow-puzzle,,1.052978107690007,0,2.916948000000004,2.269662008923667,True,2.08,0,3.188521078284832,,[27 63  1  1 17 14],602,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([63], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([17], dtype=int64), array([14], dtype=int64)]}",,10.0,0
2.58,,1.1308000000000016,6.0,7,narrow-puzzle,,1.0391378211819586,0,2.9174640000000043,2.208827476143797,True,1.98,0,2.951996902824546,,[62  1  1  1 27  1],603,1.2516291673878228,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([27], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([62], dtype=int64)]}",,0.0,0
