reward,experience_bonus,rewards_sum,reward_neighbors,is_done_success,discount_reward,reward_game,done_penalty,entropy_map,bonus_factor,reward_distance,counter_done_interations,discount_rewards,counter_done,changes_penalty,segments,entropy,piece_penalty,representation,done_bonus,historical,counter_done_max_changes,counter_changes,agent,reward_experience_bonus
8.544660805685808,1.0152,7.844660805685808,0,True,,0.0,,0.9640787648082292,1.620185174601965,0,0,7.908417965922883,25,,[32 25 17 30 35  5  6 29],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([32], dtype=int64), array([25], dtype=int64), array([17], dtype=int64), array([30], dtype=int64), array([35], dtype=int64), array([5], dtype=int64), array([6], dtype=int64), array([29], dtype=int64)]}",10,8,,8.674539649932234
1.0,1.0154,-2.5000000000000004,0,True,,4.0,,0.9449382598624695,1.1456439237389602,-6.0,0,-1.0959935845387447,26,,[13 39 30 39  6 10 16 38],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([25], dtype=int64), array([35], dtype=int64), array([29], dtype=int64), array([20], dtype=int64), array([5], dtype=int64), array([26], dtype=int64), array([30], dtype=int64), array([21], dtype=int64), array([13], dtype=int64), array([39], dtype=int64), array([30], dtype=int64), array([39], dtype=int64), array([6], dtype=int64), array([10], dtype=int64), array([16], dtype=int64), array([38], dtype=int64)]}",10,16,,1.0154
-7.210051650250492,1.0156,-13.910051650250491,0,True,,0.0,,0.9899927915575188,1.620185174601965,-13.585786437626904,0,-11.45463490369752,27,,[17 29 19  2 17 18 29 38],2.5,0,narrow-puzzle,0.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -2.1, -7.210051650250492], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([19], dtype=int64), array([2], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([38], dtype=int64)]}",10,8,,-7.3225284559944
1.0,1.0158,0.30000000000000004,0,True,,0.0,,0.9651361497799024,1.620185174601965,-6.0,0,0.6226045161609863,28,,[ 1 20  1 33  6 16 37 18],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([1], dtype=int64), array([20], dtype=int64), array([1], dtype=int64), array([33], dtype=int64), array([6], dtype=int64), array([16], dtype=int64), array([37], dtype=int64), array([18], dtype=int64)]}",11,8,,1.0158
8.544660805685808,1.016,-2.5553391943141897,0,True,,3.0,,0.9882506791547675,1.3228756555322954,0,0,2.7098275429618846,29,,[17 16 25  6  7 12  9 39],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -4.1, -0.1, -0.1, -2.1, -0.1, -0.1, -4.1, -0.1, -0.1, 8.544660805685808], 'action': [array([12], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([20], dtype=int64), array([7], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([25], dtype=int64), array([6], dtype=int64)]}",11,12,,8.681375378576782
8.544660805685808,1.0162,1.1446608056858087,0,True,,3.0,,0.9814234468560465,1.1832159566199232,0,0,3.0049588441239488,30,,[ 6 32  9 11 13 16  2 30],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, 8.544660805685808], 'action': [array([18], dtype=int64), array([28], dtype=int64), array([30], dtype=int64), array([13], dtype=int64), array([35], dtype=int64), array([13], dtype=int64), array([26], dtype=int64), array([30], dtype=int64), array([6], dtype=int64), array([32], dtype=int64), array([9], dtype=int64), array([11], dtype=int64), array([13], dtype=int64), array([16], dtype=int64), array([2], dtype=int64)]}",11,15,,8.683084310737918
1.0,1.0164,-1.9,0,True,,3.0,,0.9955580843959542,1.4491376746189437,-6.585786437626905,0,-1.0271343624100921,31,,[13 18 17 33 20 28 36 17],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, 1.0], 'action': [array([2], dtype=int64), array([23], dtype=int64), array([17], dtype=int64), array([33], dtype=int64), array([20], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([17], dtype=int64), array([13], dtype=int64), array([18], dtype=int64)]}",12,10,,1.0164
1.0,1.0166,-4.3999999999999995,0,True,,3.0,,0.9701807998914671,1.1832159566199232,-6.0,0,-3.2377243331884036,32,,[ 4 14 35 39 16  2 16  9],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, 1.0], 'action': [array([39], dtype=int64), array([26], dtype=int64), array([5], dtype=int64), array([16], dtype=int64), array([0], dtype=int64), array([19], dtype=int64), array([2], dtype=int64), array([9], dtype=int64), array([4], dtype=int64), array([14], dtype=int64), array([35], dtype=int64), array([39], dtype=int64), array([16], dtype=int64), array([2], dtype=int64), array([16], dtype=int64)]}",12,15,,1.0166
8.544660805685808,1.0168,7.644660805685808,0,True,,3.0,,0.9821770638877814,1.4491376746189437,0,0,7.732019859052291,33,,[25 18 37  9 14 16 28 12],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([18], dtype=int64), array([24], dtype=int64), array([37], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([16], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([25], dtype=int64), array([18], dtype=int64)]}",12,10,,8.68821110722133
1.0,1.017,1.1102230246251565e-16,0,True,,4.0,,0.9323047076259532,1.381698559415515,-4.83772233983162,0,0.4661745741283555,34,,[16 39 23 19 24 29 25 16],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([16], dtype=int64), array([34], dtype=int64), array([31], dtype=int64), array([19], dtype=int64), array([24], dtype=int64), array([29], dtype=int64), array([25], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([39], dtype=int64), array([23], dtype=int64)]}",12,11,,1.017
-7.210051650250492,1.0172,-13.910051650250491,0,True,,0.0,,0.9857085287530372,1.620185174601965,-13.585786437626904,0,-10.50121934887227,35,,[30  6  9  9  6 17 18 35],2.5,0,narrow-puzzle,0.0,"{'rewards': [-0.1, -0.1, -0.1, -4.1, -2.1, -0.1, -0.1, -7.210051650250492], 'action': [array([30], dtype=int64), array([6], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([6], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([35], dtype=int64)]}",12,8,,-7.3340645386348005
1.0,1.0174,0.30000000000000004,0,True,,0.0,,0.9905422315747727,1.620185174601965,-5.0,0,0.6226045161609863,36,,[ 2  0 30 35  5 24 17  5],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([2], dtype=int64), array([0], dtype=int64), array([30], dtype=int64), array([35], dtype=int64), array([5], dtype=int64), array([24], dtype=int64), array([17], dtype=int64), array([5], dtype=int64)]}",12,8,,1.0174
8.544660805685808,1.0176,7.844660805685808,0,True,,0.0,,0.966177351388351,1.620185174601965,0,0,7.908417965922883,37,,[ 1  4 23 30 36 16 32 26],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([1], dtype=int64), array([4], dtype=int64), array([23], dtype=int64), array([30], dtype=int64), array([36], dtype=int64), array([16], dtype=int64), array([32], dtype=int64), array([26], dtype=int64)]}",13,8,,8.69504683586588
8.544660805685808,1.0178,7.744660805685808,0,True,,3.0,,0.9711414377104806,1.5275252316519468,0,0,7.81992567731056,38,,[16 26  9 23 29 18 17 24],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([10], dtype=int64), array([26], dtype=int64), array([9], dtype=int64), array([23], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([16], dtype=int64)]}",13,9,,8.696755768027016
1.0,1.018,-1.8000000000000003,0,True,,3.0,,0.9651361497799024,1.5275252316519468,-7.0,0,-0.7303269279783323,39,,[32 24 33 18  9 24 13 28],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, 1.0], 'action': [array([37], dtype=int64), array([24], dtype=int64), array([33], dtype=int64), array([18], dtype=int64), array([9], dtype=int64), array([24], dtype=int64), array([13], dtype=int64), array([28], dtype=int64), array([32], dtype=int64)]}",13,9,,1.018
1.0,1.0182,-6.399999999999999,0,True,,3.0,,0.975704374899119,1.1832159566199232,-7.0,0,-3.8034982266779918,40,,[30 16 16 17  4  2 24 23],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -4.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([29], dtype=int64), array([36], dtype=int64), array([24], dtype=int64), array([6], dtype=int64), array([16], dtype=int64), array([28], dtype=int64), array([0], dtype=int64), array([23], dtype=int64), array([30], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([4], dtype=int64), array([2], dtype=int64), array([24], dtype=int64)]}",13,15,,1.0182
